location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
SR,2022-03-17,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,33,0,,78893,1322,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.333333,24.537037,30.314815,0.846667,23.037037,77.577502
SR,2022-03-18,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,23,1,,78916,1323,,25,266930,24,236608,49,503538,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.037037,24.537037,29.666667,0.423333,22.851852,78.168414
SR,2022-03-19,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,12,0,93,78928,1323,81470,154,267084,244,236852,398,503936,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.240741,24.666667,30.592593,2.455333,23.074074,78.181116
SR,2022-03-20,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,18,0,,78946,1323,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,26.925926,24.722222,29.666667,1.524,23.185185,80.10816
SR,2022-03-21,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,79,1,,79025,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.314815,24.425926,30.925926,0.508,22.5,75.142
SR,2022-03-22,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,30,0,,79055,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.407407,25.185185,29.87037,0.0,23.037037,77.255155
SR,2022-03-23,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,45,0,177,79100,1324,81647,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,26.981481,24.833333,30.203704,1.185333,23.796296,82.77677
SR,2022-03-24,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,12,0,,79112,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,26.916667,24.0,30.0,6.477,23.861111,83.447786
SR,2022-03-25,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,21,0,,79133,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,26.833333,24.666667,29.203704,11.345333,23.759259,83.420485
SR,2022-03-26,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,17,0,29,79150,1324,81676,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.148148,24.666667,29.537037,2.370667,22.962963,78.015031
SR,2022-03-27,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,,79155,1324,,251,267335,342,237194,593,504529,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.166667,24.425926,30.481481,0.254,23.037037,78.285208
SR,2022-03-28,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,18,0,,79173,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.296296,25.203704,29.87037,1.016,22.962963,77.306536
SR,2022-03-29,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,15,0,,79188,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.296296,24.611111,30.425926,1.016,22.018519,73.085194
SR,2022-03-30,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,14,0,87,79202,1324,81763,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.12963,23.12963,31.0,0.0,21.388889,70.918855
SR,2022-03-31,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,19,0,,79221,1324,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.12963,23.0,30.777778,0.0,22.12963,74.228931
SR,2022-04-01,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,8,1,,79229,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,27.018519,23.907407,30.833333,0.0,22.259259,75.380266
SR,2022-04-02,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,3,0,,79232,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,25.62963,24.462963,27.962963,14.647333,24.037037,90.945679
SR,2022-04-03,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,1,0,,79233,1325,,138,267473,238,237432,376,504905,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,26.925926,24.444444,29.925926,9.736667,23.648148,82.374674
SR,2022-04-04,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,3,0,,79236,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,4,5,52.78,25.796296,24.407407,28.074074,67.479333,23.722222,88.36137
SR,2022-04-05,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,5,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,27.148148,23.259259,30.666667,14.308667,22.722222,76.912953
SR,2022-04-06,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,103,79241,1325,81866,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,27.055556,24.277778,30.203704,1.016,23.333333,80.32557
SR,2022-04-07,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,26.444444,24.296296,29.074074,8.551333,23.5,84.097434
SR,2022-04-08,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,26.481481,24.425926,29.166667,13.716,23.722222,85.011263
SR,2022-04-09,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,26.722222,24.925926,29.074074,9.398,24.0,85.200786
SR,2022-04-10,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,27.0,24.611111,29.592593,14.647333,24.018519,83.881571
SR,2022-04-11,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79241,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,26.759259,25.037037,29.481481,9.736667,23.796296,83.955704
SR,2022-04-12,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,35,0,,79276,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,2,2,3,0,0,0,4,0,0,,,2,1,1,,0,1,5,52.78,27.0,24.537037,30.240741,7.027333,23.907407,83.346594
SR,2022-04-13,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,143,79276,1325,82009,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.092593,24.333333,28.796296,8.636,23.611111,86.423187
SR,2022-04-14,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79276,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.259259,24.203704,29.240741,18.626667,23.777778,86.353149
SR,2022-04-15,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79276,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.833333,24.666667,29.425926,7.704667,23.740741,83.339455
SR,2022-04-16,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79276,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,27.425926,25.055556,30.425926,1.354667,23.314815,78.402068
SR,2022-04-17,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79276,1325,,120,267593,164,237596,284,505189,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,27.185185,24.203704,30.407407,0.677333,23.12963,78.576588
SR,2022-04-18,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79276,1325,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.37037,24.907407,28.444444,0.084667,23.62963,85.12042
SR,2022-04-19,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,26,2,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.111111,25.0,27.814815,7.366,23.703704,86.814113
SR,2022-04-20,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,117,79302,1327,82126,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.833333,24.722222,29.462963,11.345333,23.592593,82.743668
SR,2022-04-21,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,25.703704,24.537037,27.87037,4.402667,23.296296,86.901692
SR,2022-04-22,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,25.87037,22.962963,29.203704,7.027333,23.296296,85.777989
SR,2022-04-23,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,25.305556,23.5,28.5,0.0,23.805556,91.508936
SR,2022-04-24,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,28.472222,24.0,33.0,11.684,23.555556,74.831613
SR,2022-04-25,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79302,1327,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,27.777778,24.703704,32.12963,1.016,23.925926,79.654738
SR,2022-04-26,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,34,1,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,28.5,25.740741,31.462963,19.981333,24.111111,77.259056
SR,2022-04-27,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,126,79336,1328,82252,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,27.796296,24.074074,32.203704,8.974667,23.777778,78.902175
SR,2022-04-28,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,26.5,25.0,29.0,0.0,23.972222,86.247802
SR,2022-04-29,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,29.092593,25.796296,32.074074,4.148667,24.148148,74.790738
SR,2022-04-30,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,28.425926,24.740741,31.462963,0.677333,23.37037,74.233879
SR,2022-05-01,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,28.166667,24.333333,31.333333,1.016,23.222222,74.678581
SR,2022-05-02,ChIJUdXT2dU2CI0RsjYpccDhNxA,Q730,country/SUR,SR,Suriname,SR,SUR,0,0,0,,79336,1328,,,,,,,,586634,294822,291812,197114,384258,3.76,0.72,104831,102231,95772,82786,72724,64828,36928,18685,7849,3985250737,6854,287082,4.0,-56.0,163820,139976,692,71.57,25.0,12.5,16.9,219.754,118.443,56.7,21.7,2.7569,1.2101,339.327972,89.513321,1,1,0,0,0,0,0,1,0,0,,,2,1,1,,0,1,5,21.3,27.407407,24.5,31.5,0.254,23.425926,79.103959
