location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
BO,2022-03-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,287,0,5021,897385,21473,3948242,6998,6993368,9368,5691668,25237,12802736,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,9,21,4,9,24,10,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,19.506173,16.067901,27.537037,8.466667,,15.962963,81.222383
BO,2022-03-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,104,0,2662,897489,21473,3950904,2121,6995489,2220,5693888,7265,12810001,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,12,18,5,11,29,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.066667,17.733333,25.077778,6.096,,14.922222,68.520268
BO,2022-03-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,481,2,6398,897970,21475,3957302,646,6996135,485,5694373,3436,12813437,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,14,20,15,6,37,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.111111,16.933333,25.277778,0.381,,15.055556,68.810665
BO,2022-03-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,434,1,6707,898404,21476,3964009,13539,7009674,12344,5706717,38843,12852280,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,12,19,5,8,20,10,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,20.265432,15.388889,24.833333,1.326444,,14.160494,69.813418
BO,2022-03-15,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,60,0,7049,898464,21476,3971058,8514,7018188,9782,5716499,29727,12882007,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,14,21,6,1,21,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,19.888889,14.425926,23.95679,4.120444,,13.141975,66.552159
BO,2022-03-16,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,477,1,6167,898941,21477,3977225,9524,7027712,12724,5729223,37644,12919651,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,14,22,12,11,27,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.037037,13.432099,25.734568,0.677333,,12.901235,60.783325
BO,2022-03-17,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,583,5,6260,899524,21482,3983485,6054,7033766,7513,5736736,22075,12941726,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,14,23,8,5,24,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.092593,13.265432,27.265432,0.254,,14.592593,62.989275
BO,2022-03-18,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,173,0,3466,899697,21482,3986951,6538,7040304,8165,5744901,21145,12962871,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,18,31,13,11,28,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.314815,16.358025,28.216049,0.0,,16.45679,69.596827
BO,2022-03-19,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,90,1,2281,899787,21483,3989232,2827,7043131,2986,5747887,8479,12971350,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,10,17,3,4,24,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.402778,18.722222,31.777778,7.493,,19.291667,87.774241
BO,2022-03-20,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,212,0,5234,899999,21483,3994466,318,7043449,424,5748311,1475,12972825,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,7,16,11,1,32,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,20.122222,16.722222,24.944444,12.9032,,15.255556,73.988201
BO,2022-03-21,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,6926,899999,21483,4001392,3963,7047412,4586,5752897,13729,12986554,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,11,20,9,7,24,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.41358,15.574074,27.0,1.890889,,16.351852,68.788289
BO,2022-03-22,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,261,0,5795,900260,21483,4007187,5032,7052444,5844,5758741,17208,13003762,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,15,23,12,3,25,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.388889,15.425926,27.635802,0.705556,10.16,16.962963,71.605851
BO,2022-03-23,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,297,1,6809,900557,21484,4013996,5390,7057834,6282,5765023,18078,13021840,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,11,19,13,7,30,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.660494,16.91358,27.777778,2.144889,,17.395062,72.595359
BO,2022-03-24,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,288,3,6061,900845,21487,4020057,3498,7061332,4405,5769428,12278,13034118,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,9,19,6,4,29,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.635802,17.425926,27.530864,0.282222,,16.95679,71.049849
BO,2022-03-25,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,447,0,4623,901292,21487,4024680,6717,7068049,8310,5777738,22864,13056982,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,5,18,4,6,27,11,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,16.746914,13.901235,27.216049,19.46275,,13.339506,81.640974
BO,2022-03-26,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,75,0,2500,901367,21487,4027180,1419,7069468,2006,5779744,5677,13062659,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,9,15,6,8,32,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,20.255556,14.8,25.4,2.6924,,12.055556,59.96041
BO,2022-03-27,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,220,2,5517,901587,21489,4032697,401,7069869,525,5780269,1766,13064425,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,8,17,13,3,36,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.066667,16.422222,26.2,0.0,,14.511111,66.808854
BO,2022-03-28,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,165,405,6142,901752,21894,4038839,3967,7073836,5437,5785706,15738,13080163,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,11,19,8,9,29,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,22.364198,13.95679,27.851852,0.254,,15.228395,64.444695
BO,2022-03-29,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,191,0,6462,901943,21894,4045301,3388,7077224,4417,5790123,13495,13093658,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,15,19,9,5,29,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,23.41358,15.969136,28.95679,0.0,,15.333333,61.182352
BO,2022-03-30,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,192,1,6047,902135,21895,4051348,3412,7080636,5184,5795307,14602,13108260,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,6,16,5,6,34,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.302469,13.919753,29.154321,1.524,,15.135802,70.263408
BO,2022-03-31,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,181,0,4792,902316,21895,4056140,3966,7084602,6148,5801455,17198,13125458,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,10,21,5,7,33,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,15.592593,11.592593,24.481481,6.773333,,6.444444,55.909397
BO,2022-04-01,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,132,1,4989,902448,21896,4061129,3905,7088507,5710,5807165,14755,13140213,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,13,25,7,8,39,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,17.228395,11.901235,21.080247,0.254,,7.734568,54.761334
BO,2022-04-02,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,49,0,1889,902497,21896,4063018,1877,7090384,2425,5809590,5898,13146111,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,11,19,6,10,33,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,20.277778,14.522222,25.266667,0.0,,10.588889,53.88996
BO,2022-04-03,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,108,1,4775,902605,21897,4067793,320,7090704,406,5809996,1282,13147393,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,9,18,17,-1,32,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.677778,16.088889,26.611111,0.0,,13.655556,60.572808
BO,2022-04-04,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,5763,902605,21897,4073556,2566,7093270,3606,5813602,8679,13156072,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,12,23,9,8,33,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,29.63,21.876543,15.32716,26.740741,0.169333,,16.135802,70.133085
BO,2022-04-05,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,315,0,5954,902920,21897,4079510,2832,7096102,4311,5817913,9776,13165848,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,16,23,11,5,33,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,22.345679,16.018519,27.290123,0.874889,,16.17284,68.934235
BO,2022-04-06,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,142,2,5623,903062,21899,4085133,1120,7097222,1316,5819229,4440,13170288,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,13,22,13,9,37,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,23.450617,16.246914,28.641975,0.141111,,16.179012,64.4732
BO,2022-04-07,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,182,0,5594,903244,21899,4090727,1792,7099014,2660,5821889,6353,13176641,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,17,26,11,10,37,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,23.805556,16.75,29.388889,0.0,,16.75,64.936813
BO,2022-04-08,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,62,0,4252,903306,21899,4094979,3985,7102999,6963,5828852,13055,13189696,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,18,29,14,14,40,5,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,23.123457,16.574074,28.67284,0.141111,,17.0,68.788922
BO,2022-04-09,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,90,0,2081,903396,21899,4097060,1451,7104450,2407,5831259,5085,13194781,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,16,23,12,15,36,5,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,23.611111,18.333333,28.755556,0.0508,,16.733333,65.681635
BO,2022-04-10,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,81,0,4612,903477,21899,4101672,186,7104636,334,5831593,778,13195559,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,18,26,28,9,40,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,24.366667,18.822222,29.466667,0.0,,16.222222,61.471345
BO,2022-04-11,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,71,0,5590,903548,21899,4107262,1435,7106071,2656,5834249,5711,13201270,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,20,33,18,15,36,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,21.166667,15.12037,27.916667,0.0,,12.287037,57.800426
BO,2022-04-12,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,129,2,5117,903677,21901,4112379,1869,7107940,3166,5837415,6912,13208182,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,31,30,21,10,37,5,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,23.277778,17.222222,29.944444,0.3556,,14.666667,61.399752
BO,2022-04-13,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,99,0,5583,903776,21901,4117962,1718,7109658,3172,5840587,6899,13215081,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,12,21,14,21,34,8,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,20.796296,15.191358,27.783951,8.09625,,13.537037,67.420921
BO,2022-04-14,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,52,2,2942,903828,21903,4120904,2179,7111837,4009,5844596,8357,13223438,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,26,38,27,47,26,5,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,18.12963,13.987654,26.561728,25.089556,,12.166667,70.337857
BO,2022-04-15,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,60,0,3130,903888,21903,4124034,510,7112347,966,5845562,2161,13225599,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,-14,7,4,0,-57,19,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,19.296296,13.083333,25.148148,0.465667,,7.101852,46.931236
BO,2022-04-16,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,20,0,1501,903908,21903,4125535,417,7112764,648,5846210,1589,13227188,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,1,8,2,-2,7,9,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,20.4,15.2,26.311111,0.0,,9.044444,50.420929
BO,2022-04-17,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,0,0,4970,903908,21903,4130505,123,7112887,204,5846414,586,13227774,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,7,14,15,17,29,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,21.677778,17.455556,26.711111,0.0,,8.8,45.972752
BO,2022-04-18,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,121,1,6011,904029,21904,4136516,33670,7146557,34812,5881226,106777,13334551,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,14,23,10,18,36,7,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,20.111111,12.580247,25.944444,0.0,,10.259259,54.041612
BO,2022-04-19,ChIJlaK7d4nfXpERv-0VAbvCnhw,Q750,country/BOL,BO,Bolivia,BO,BOL,0,183,2,6172,904212,21906,4142688,1406,7147963,2610,5883836,8691,13343242,11673029,5858019,5815010,3480065,8033035,1835355,4782916,10.775,0.693,2364587,2297696,2039534,1639099,1238343,883592,615318,391941,202919,40895322865,3552,252645,-17.05687,-64.991229,1098580,71.239,6.8,21.8,219.194,138.315,63.7,17.2,1.5589,1.5901,220.274567,55.240124,18,23,11,8,37,6,2,1,1,0,0,0,0,2,0,0,,,2,3,2,,0,4,5,31.48,21.972222,12.405556,27.95,0.0,,12.622222,56.482394
