location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KZ,2022-04-27,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,42,0,,1394473,19013,,842,9481030,2414,9237023,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-10,8,23,69,9,0,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,13.659722,5.3125,21.138889,0.0,25.4,1.569444,44.166569
KZ,2022-04-28,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,20,0,,1394493,19013,,981,9482011,2445,9239468,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-7,11,30,74,9,0,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,15.791667,5.9375,23.284722,0.0,25.4,2.131944,39.893631
KZ,2022-04-29,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,30,0,,1394523,19013,,1112,9483123,2234,9241702,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-5,15,32,76,13,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,16.979167,9.361111,24.118056,0.0,30.48,2.777778,38.773059
KZ,2022-04-30,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,7,0,,1394530,19013,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-10,13,36,78,14,-2,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,19.118056,8.909722,27.395833,0.0,40.64,3.951389,37.227073
KZ,2022-05-01,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,6,0,,1394536,19013,,2176,9485299,3838,9245540,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-8,13,53,80,8,-2,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,19.222222,11.493056,26.965278,0.0,40.64,5.791667,41.844727
KZ,2022-05-02,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,9,0,,1394545,19013,,0,,1060,9246600,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-6,9,46,56,-55,8,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,15.701389,10.0625,21.736111,0.0,10.16,4.076389,46.048233
KZ,2022-05-03,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,27,0,,1394572,19013,,742,9486041,520,9247120,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-8,11,28,76,5,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,13.208333,8.555556,18.430556,0.0,10.16,1.965278,46.541889
KZ,2022-05-04,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,19,1,,1394591,19014,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-6,13,23,73,8,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,10.381944,6.138889,15.215278,0.0,25.4,5.048611,70.699622
KZ,2022-05-05,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,22,0,,1394613,19014,,1152,9487193,2371,9249491,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,0,19,28,79,8,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,13.631944,5.902778,21.402778,0.0,10.16,5.506944,58.474204
KZ,2022-05-06,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,19,0,,1394632,19014,,741,9487934,1979,9251470,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,5,25,34,86,11,-4,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,16.833333,8.423611,25.520833,0.0,10.16,4.048611,43.312828
KZ,2022-05-07,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,7,0,,1394639,19014,,862,9488796,1946,9253416,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-3,17,39,81,-10,-3,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,10.972222,5.944444,16.604167,0.0,40.64,-0.527778,46.202844
KZ,2022-05-08,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,5,0,,1394644,19014,,768,9489564,1535,9254951,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-4,14,52,84,6,-5,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,10.534722,3.416667,16.020833,0.0,25.4,-3.3125,38.579426
KZ,2022-05-09,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,5,0,,1394649,19014,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-2,8,75,52,-60,6,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,15.125,6.138889,21.513889,0.0,30.48,-0.541667,34.980212
KZ,2022-05-10,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,14,1,,1394663,19015,,455,9490019,856,9255807,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-10,6,16,58,-39,7,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,15.229167,10.930556,21.111111,0.0,,7.152778,59.118529
KZ,2022-05-11,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,20,0,,1394683,19015,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-8,11,19,73,7,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,14.270833,8.847222,20.4375,0.0,10.16,5.034722,53.934305
KZ,2022-05-12,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,13,0,,1394696,19015,,353,9490372,1102,9256909,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-3,16,31,78,8,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,15.319444,6.680556,22.791667,0.0,25.4,1.805556,40.269535
KZ,2022-05-13,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,14,0,,1394710,19015,,810,9491182,2105,9259014,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-3,16,30,77,12,-2,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,16.951389,7.569444,23.784722,0.0,50.8,4.326389,43.435774
KZ,2022-05-14,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,5,0,,1394715,19015,,667,9491849,1528,9260542,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-9,11,33,77,13,-2,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,16.708333,8.819444,23.472222,0.0,,4.631944,45.310574
KZ,2022-05-15,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,6,0,,1394721,19015,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-9,9,35,77,9,-2,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,18.618056,9.895833,24.444444,0.0,50.8,5.618056,42.674139
KZ,2022-05-16,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,16,0,,1394737,19015,,1123,9492972,2356,9262898,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-5,14,30,73,10,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,20.979167,12.395833,28.263889,0.0,10.16,4.5625,34.565811
KZ,2022-05-17,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,15,0,,1394752,19015,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-4,13,29,77,8,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,20.583333,11.541667,28.298611,0.0,35.56,6.166667,39.501941
KZ,2022-05-18,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,26,0,,1394778,19015,,1110,9494082,1963,9264861,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-6,11,27,73,6,-1,1,1,1,0,0,0,1,1,0,0,,,2,3,2,,0,3,5,25.0,18.395833,10.798611,24.666667,0.0,60.96,6.263889,45.191615
KZ,2022-05-19,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,8,0,,1394786,19015,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-5,13,27,75,6,-1,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,15.4375,8.3125,22.256944,0.0,30.48,0.798611,37.299982
KZ,2022-05-20,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,11,0,,1394797,19015,,1968,9496050,3084,9267945,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-4,16,30,77,10,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,19.583333,8.034722,27.201389,0.0,50.8,2.416667,32.386337
KZ,2022-05-21,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,6,0,,1394803,19015,,985,9497035,1691,9269636,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-10,10,35,76,10,-3,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,20.8125,9.826389,31.194444,0.0,35.56,4.590278,34.861188
KZ,2022-05-22,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,5,0,,1394808,19015,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-16,3,14,63,6,-1,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,10.763889,6.145833,15.222222,0.0,30.48,0.1875,48.860607
KZ,2022-05-23,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,15,0,,1394823,19015,,1928,9498963,2414,9272050,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-6,12,23,67,6,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,16.631944,6.291667,23.756944,0.0,35.56,-0.333333,32.465857
KZ,2022-05-24,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,11,0,,1394834,19015,,241,9499204,463,9272513,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-2,15,33,79,3,-1,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,19.069444,8.291667,26.611111,0.0,60.96,1.1875,30.626035
KZ,2022-05-25,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,15,0,,1394849,19015,,797,9500001,1500,9274013,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,0,13,40,79,-2,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,22.208333,11.347222,31.027778,0.0,35.56,3.326389,29.508558
KZ,2022-05-26,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,18,0,,1394867,19015,,903,9500904,1126,9275139,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-2,14,35,79,-5,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,22.1875,11.006944,31.034722,0.0,60.96,5.0625,33.286612
KZ,2022-05-27,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,20,0,,1394887,19015,,914,9501818,1280,9276419,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-3,15,33,76,-1,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,16.951389,9.826389,23.6875,0.0,60.96,1.819444,36.560845
KZ,2022-05-28,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,6,0,,1394893,19015,,913,9502731,2195,9278614,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-13,6,26,69,6,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,15.645833,11.298611,20.479167,0.0,40.64,4.520833,50.274279
KZ,2022-05-29,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,5,1,,1394898,19016,,903,9503634,1323,9279937,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-12,6,33,74,6,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,20.083333,10.145833,27.611111,0.0,78.74,5.097222,37.720392
KZ,2022-05-30,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,11,0,,1394909,19016,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-5,11,30,70,-2,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,22.277778,12.253968,29.642857,0.0,10.16,6.698413,36.869632
KZ,2022-05-31,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,9,0,,1394918,19016,,524,9504158,923,9280860,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-4,11,26,75,-3,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,20.412698,11.904762,28.15873,0.0,,5.769841,38.972957
KZ,2022-06-01,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,17,0,,1394935,19016,,820,9504978,1466,9282326,0,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,8,17,54,83,-8,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,15.722222,9.261905,21.65873,0.0,10.16,3.18254,43.416551
KZ,2022-06-02,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,9,0,,1394944,19016,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-2,15,35,78,-7,0,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,17.690476,7.904762,24.52381,0.0,10.16,0.944444,32.790201
KZ,2022-06-03,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,13,0,,1394957,19016,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-1,19,34,78,-4,-1,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,20.039683,8.793651,27.722222,0.0,,2.833333,32.719667
KZ,2022-06-04,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,7,0,,1394964,19016,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-9,12,31,76,-2,-2,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,19.031746,10.230159,28.301587,0.0,,5.539683,42.135384
KZ,2022-06-05,ChIJR6n87AcQqTgRGw6z5C-Ee18,Q232,country/KAZ,KZ,Kazakhstan,KZ,KAZ,0,10,0,,1394974,19016,,,,,,,,18776707,9112939,9663768,7861015,10652915,1862809,2980430,6.955,0.8,3868010,2720923,2573192,2993495,2286421,2039441,1438909,552505,303811,180161741180,9731,0.746,214665,48.0,68.0,2724901,73.15,24.0,6.1,8.8,220.812,94.435,62.7,26.8,7.2936,279.645325,92.700966,-8,13,42,87,11,-4,0,0,0,0,0,0,0,1,0,0,,,2,2,2,,0,1,5,13.89,15.301587,6.571429,22.214286,0.0,,2.246032,42.156223
