location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
MT,2020-02-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,,,,,,,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,12.911111,8.494444,17.411111,0.0,,9.361111,79.298525
MT,2020-02-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,,,,,,,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,14.044444,9.877778,18.177778,0.0254,,9.461111,75.063717
MT,2020-02-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,3,21,6,3,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,13.233333,9.011111,18.122222,0.0,,6.988889,66.177655
MT,2020-02-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,12,16,6,2,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,11.983333,8.027778,16.305556,0.0,,7.711111,75.552189
MT,2020-02-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,5,32,6,3,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,11.85,7.327778,16.527778,0.0,,7.461111,74.826502
MT,2020-02-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,4,23,5,3,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,12.105556,7.111111,16.877778,0.0,,7.233333,72.370566
MT,2020-02-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,3,18,7,3,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,12.123457,7.91358,16.876543,0.0,,8.487654,78.674539
MT,2020-02-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,9,3,22,8,3,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,12.907407,8.425926,17.376543,0.0,,5.932099,62.743611
MT,2020-02-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,10,6,36,12,0,-1,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,11.753086,6.432099,16.530864,0.0,,5.166667,64.260912
MT,2020-02-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,3,60,11,0,-2,0,0,0,0,0,0,0,0,0,0,,,1,1,2,,0,0,0,5.56,11.462963,6.67284,16.308642,0.0,,6.438272,71.457635
MT,2020-02-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,11,9,60,14,2,-3,0,0,0,0,0,0,0,1,0,0,,,1,1,2,,0,0,0,8.33,11.790123,6.0,17.481481,0.0,,5.919753,67.40128
MT,2020-02-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,13,10,62,9,-9,0,0,0,0,0,0,0,0,1,0,0,,,1,1,2,,0,0,0,8.33,12.851852,8.0,17.58642,0.0,,8.635802,76.268157
MT,2020-02-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,16,23,65,12,-7,-1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,13.277778,8.259259,18.919753,0.0,,9.555556,78.844516
MT,2020-02-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,5,15,25,6,-4,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,13.648148,9.962963,18.148148,0.0,,8.962963,73.896822
MT,2020-02-27,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,6,13,3,3,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,12.703704,8.783951,16.777778,0.028222,,4.37037,57.486067
MT,2020-02-28,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,7,14,4,3,0,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,13.62963,8.290123,17.919753,0.28575,,9.080247,74.771988
MT,2020-02-29,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,7,16,5,4,0,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,12.950617,8.734568,16.740741,0.0,,9.228395,78.396418
MT,2020-03-01,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,12,10,24,9,3,-1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,14.851852,9.82716,19.851852,0.0,,11.302469,79.510658
MT,2020-03-02,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,6,7,32,5,3,0,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,15.962963,12.104938,21.104938,0.0,,10.339506,69.706039
MT,2020-03-03,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,0,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,4,4,-9,-1,3,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,13.820988,10.487654,17.432099,0.8255,,7.864198,67.415904
MT,2020-03-04,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,1,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,5,-3,0,3,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,11.54321,8.975309,14.716049,4.92125,,7.567901,76.883127
MT,2020-03-05,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,,3,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,7,5,17,4,3,0,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,12.432099,7.845679,17.234568,0.084667,,6.814815,68.702865
MT,2020-03-06,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,0,0,,3,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,8,8,22,4,4,0,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,14.438272,9.685185,18.820988,0.0,,11.493827,82.770374
MT,2020-03-07,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,4,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,1,14,-6,-1,4,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,11.666667,8.895062,14.932099,0.47625,,7.790123,77.418358
MT,2020-03-08,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,5,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,0,11,-1,-3,2,1,0,0,0,0,0,0,0,2,0,0,,,1,1,2,,0,0,0,11.11,11.388889,7.074074,16.0,1.04775,,7.006173,74.580424
MT,2020-03-09,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,,7,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,12,15,1,3,1,0,0,0,0,0,0,0,2,0,0,,,2,1,2,,0,0,0,16.67,11.771605,7.17284,16.265432,0.4445,,6.938272,72.315088
MT,2020-03-10,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,,12,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-1,16,0,-2,2,2,0,0,1,1,0,0,0,3,0,0,,,2,2,2,,0,0,0,27.78,11.506173,8.407407,14.17284,3.175,,8.783951,83.842448
MT,2020-03-11,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,1,0,,13,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-3,17,18,0,2,2,0,0,1,1,0,0,0,3,0,0,,,2,2,2,,0,0,0,27.78,11.993827,7.265432,16.790123,0.112889,,6.685185,70.091033
MT,2020-03-12,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,,18,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-11,37,3,-9,-3,5,0,0,2,1,0,0,0,3,0,0,,,2,2,2,,0,0,0,33.33,13.358025,7.555556,18.919753,0.0,,8.320988,72.081468
MT,2020-03-13,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,,21,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-28,25,-6,-22,-22,13,3,1,2,1,0,1,1,3,0,1,,,2,2,2,,0,0,0,57.41,14.808642,10.296296,20.141975,0.0,,10.419753,76.074355
MT,2020-03-14,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,9,0,,30,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-43,1,-13,-26,-14,11,3,1,2,1,0,1,1,3,0,1,,,2,2,2,,0,0,0,57.41,14.845679,11.611111,21.567901,0.0,,10.314815,75.834093
MT,2020-03-15,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,8,0,,38,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-55,-16,-19,-36,-22,12,3,1,2,1,0,1,1,3,0,1,,,2,2,2,,0,0,0,57.41,14.641975,10.080247,18.740741,0.0,,11.518519,81.759717
MT,2020-03-16,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,10,0,,48,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-39,-7,-27,-35,-34,16,3,1,2,1,0,1,1,3,0,1,,,2,2,2,,0,0,0,57.41,14.277778,12.58642,17.098765,0.0,,10.104938,76.515167
MT,2020-03-17,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,,53,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-45,-6,-44,-39,-41,19,3,1,2,1,0,1,1,3,0,1,,,2,2,2,,0,0,0,57.41,13.382716,9.709877,16.12963,0.41275,,9.407407,77.434522
MT,2020-03-18,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,11,0,,64,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-52,-7,-34,-38,-44,20,3,1,2,1,1,1,1,3,2,1,,,2,2,2,,0,0,0,62.96,11.58642,8.160494,15.08642,0.0,,6.876543,73.01232
MT,2020-03-19,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,9,0,,73,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-70,-33,-13,-51,-78,31,3,1,2,1,1,1,1,3,2,1,,,2,2,2,,0,0,0,62.96,12.567901,8.487654,16.444444,0.0,,8.135802,74.621893
MT,2020-03-20,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,17,0,,90,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-60,-13,-42,-47,-53,26,3,1,2,1,1,1,1,3,2,1,,,2,2,2,,0,0,0,62.96,13.191358,9.364198,17.141975,0.0,,8.858025,75.26805
MT,2020-03-21,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,17,0,,107,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-74,-30,-69,-59,-41,21,3,1,2,1,1,1,1,4,2,1,,,2,2,2,,0,0,0,65.74,12.740741,9.444444,15.203704,0.28575,,9.648148,81.999013
MT,2020-03-22,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,3,0,,110,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-80,-39,-68,-65,-47,20,3,1,2,1,1,1,1,4,2,1,,,2,2,2,,0,0,0,65.74,13.641975,11.592593,15.67284,2.568222,,11.580247,87.708653
MT,2020-03-23,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,19,0,,129,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-64,-26,-46,-52,-51,24,3,2,2,1,1,1,1,4,2,1,,,2,2,2,,0,0,0,69.44,12.685185,10.777778,15.45679,5.1435,,10.981481,89.620483
MT,2020-03-24,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,,134,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-65,-28,-53,-53,-53,25,3,2,2,1,1,1,1,4,2,1,,,2,2,2,,0,0,0,69.44,11.141975,9.160494,13.796296,2.19075,,9.253086,88.492195
MT,2020-03-25,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,5,0,,139,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-72,-39,-67,-60,-55,27,3,2,2,1,1,1,1,4,2,1,,,2,3,2,,0,0,0,69.44,11.537037,9.209877,13.858025,31.242,,10.04321,90.762174
MT,2020-03-26,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,10,0,,149,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-67,-27,-56,-56,-54,27,3,2,2,1,1,1,1,4,2,1,,,2,3,2,,0,0,0,69.44,10.771605,7.049383,14.074074,12.7635,,5.981481,72.628355
MT,2020-03-27,ChIJxUeGHShFDhMROUK-NmHYgvU,Q233,country/MLT,MT,Malta,MT,MLT,0,2,0,,151,0,,,,,,,,493559,251836,241723,26751,475902,1548.3,0.839,46307,43517,75568,81203,65167,58962,59304,42685,20846,14606972200,30090,0.701,365307,35.883333,14.5,320,30,293,82.5,25.5,8.3,6.1,63.699,35.056,20.2,10.8,9.4833,2.8598,2585.563965,898.581482,-67,-12,-54,-55,-54,28,3,2,2,1,1,1,1,4,2,1,,,2,3,2,,0,0,0,69.44,10.203704,6.32716,14.006173,7.14375,,6.895062,81.115366
