location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,hospital_beds_per_1000,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ID,2022-05-27,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,224,9,277,,6053894,156565,5894380,,28782,200112862,41281,167198137,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,30,46,-12,10,14,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,26.787037,23.62963,30.157407,1.862667,24.0,84.781185
ID,2022-05-28,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,279,8,248,,6054173,156573,5894628,,50664,200163526,66252,167264389,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,11,31,41,-8,16,13,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,27.685185,23.546296,31.833333,0.0,23.990741,80.593047
ID,2022-05-29,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,242,1,261,,6054415,156574,5894889,,34662,200198188,60741,167325130,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,10,29,40,-4,24,13,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,27.12963,23.583333,31.759259,11.091333,23.703704,81.970316
ID,2022-05-30,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,218,12,287,,6054633,156586,5895176,,3994,200202182,5002,167330132,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,13,31,53,-11,10,14,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,26.666667,23.472222,30.694444,0.0,23.694444,83.791143
ID,2022-05-31,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,340,5,247,,6054973,156591,5895423,,65226,200267408,90678,167420810,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,14,34,53,-8,9,12,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,28.4,25.222222,33.044444,0.0,23.466667,75.265947
ID,2022-06-01,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,368,3,183,,6055341,156594,5895606,,60417,200327825,86435,167507245,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,23,41,88,-12,-44,22,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,28.361111,24.0,33.018519,2.9972,23.731481,76.209599
ID,2022-06-02,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,304,6,334,,6055645,156600,5895940,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,34,48,-11,11,14,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,28.509259,23.75,33.324074,0.042333,23.87037,76.186014
ID,2022-06-03,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,372,4,350,,6056017,156604,5896290,,66963,200394788,91160,167598405,0,401308016,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,13,34,45,-11,13,14,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,28.009259,23.444444,33.342593,3.894667,23.796296,78.201475
ID,2022-06-04,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,395,6,258,,6056412,156610,5896548,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,10,33,37,-8,18,13,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,26.583333,23.611111,30.962963,6.096,23.87037,85.297854
ID,2022-06-05,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,388,5,204,,6056800,156615,5896752,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,8,30,37,-8,23,14,1,1,1,0,1,1,2,4,1,1,,,2,3,1,,0,2,5,55.56,28.25,23.101852,32.75,3.005667,23.0,74.145254
ID,2022-06-06,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,342,7,270,,6057142,156622,5897022,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,11,30,46,-12,10,15,1,1,1,0,0,1,2,4,1,1,,,2,3,1,,0,2,5,48.15,27.842593,23.583333,32.638889,16.848667,23.62963,78.168562
ID,2022-06-07,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,518,2,350,,6057660,156624,5897372,,257250,200652038,224259,167822664,14077569,415385585,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,14,35,52,-9,8,14,1,1,1,0,0,1,2,4,1,1,,,2,3,1,,0,2,5,48.15,26.990741,23.592593,31.398148,7.662333,23.805556,82.848777
ID,2022-06-08,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,520,4,258,,6058180,156628,5897630,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,13,32,53,-11,8,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,28.537037,23.37963,32.824074,1.354667,24.064815,77.173575
ID,2022-06-09,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,556,7,410,,6058736,156635,5898040,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,31,50,-11,9,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.351852,24.111111,31.453704,0.8128,23.740741,81.138333
ID,2022-06-10,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,627,3,344,,6059363,156638,5898384,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,31,43,-10,13,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,28.212963,23.657407,32.842593,12.361333,23.694444,76.814032
ID,2022-06-11,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,574,3,374,,6059937,156641,5898758,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,10,31,36,-8,19,13,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,28.175926,23.805556,32.768519,2.9464,24.175926,79.029742
ID,2022-06-12,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,551,2,353,,6060488,156643,5899111,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,9,29,37,-6,24,14,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,26.907407,24.037037,31.212963,13.038667,24.0,84.204392
ID,2022-06-13,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,591,9,390,,6061079,156652,5899501,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,11,29,47,-11,9,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.574074,23.685185,32.037037,8.001,24.027778,81.261665
ID,2022-06-14,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,930,10,548,,6062009,156662,5900049,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,30,50,-9,8,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.601852,23.351852,31.898148,14.6304,23.787037,80.13705
ID,2022-06-15,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1242,8,525,,6063251,156670,5900574,,348522,201000560,429131,168251795,2136762,417522347,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,31,52,-9,7,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.231481,23.472222,31.916667,2.667,23.953704,82.447787
ID,2022-06-16,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1173,3,509,,6064424,156673,5901083,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,31,48,-9,8,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.888889,23.425926,32.046296,1.439333,24.092593,79.993378
ID,2022-06-17,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1220,6,556,,6065644,156679,5901639,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,8,26,37,-11,9,16,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.175926,23.592593,31.972222,9.0424,23.898148,82.472597
ID,2022-06-18,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1264,5,523,,6066908,156684,5902162,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,9,30,38,-6,17,13,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,26.935185,23.398148,31.037037,6.011333,23.574074,82.03883
ID,2022-06-19,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1167,3,632,,6068075,156687,5902794,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,9,29,41,-6,25,14,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.037037,23.157407,31.472222,5.503333,23.787037,82.700581
ID,2022-06-20,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1180,8,667,,6069255,156695,5903461,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,13,31,56,-8,5,15,1,1,1,0,0,1,2,2,1,1,,,2,3,1,,0,2,5,42.59,27.75,23.333333,31.87037,8.763,23.722222,78.972025
ID,2022-06-21,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1678,5,677,,6070933,156700,5904138,,222671,201223231,293156,168544951,1455348,418977695,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,30,56,-7,4,15,1,1,2,1,0,1,2,2,1,1,,,2,3,1,,0,2,5,50.93,27.407407,23.805556,31.638889,4.572,23.842593,81.049885
ID,2022-06-22,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1985,2,687,,6072918,156702,5904825,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,30,57,-7,3,15,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,27.148148,23.777778,31.212963,7.535333,24.092593,83.481934
ID,2022-06-23,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1907,4,1146,,6074825,156706,5905971,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,12,30,52,-7,4,16,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,26.87963,23.564815,30.75,23.2156,23.981481,84.242613
ID,2022-06-24,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,2069,5,998,,6076894,156711,5906969,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,11,29,45,-7,6,16,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,26.787037,23.407407,30.361111,4.487333,24.138889,85.54838
ID,2022-06-25,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1831,3,1074,,6078725,156714,5908043,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,11,32,42,-2,16,13,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,27.462963,23.564815,32.12963,14.689667,23.824074,80.789009
ID,2022-06-26,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1726,3,1175,,6080451,156717,5909218,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,8,27,40,-1,24,14,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,27.898148,23.601852,31.611111,4.6228,24.046296,79.775721
ID,2022-06-27,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1445,9,1637,,6081896,156726,5910855,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,13,31,59,-5,0,16,1,2,2,1,0,0,2,2,2,2,,,2,3,1,,0,2,5,52.78,27.981481,23.648148,32.064815,9.8552,23.87037,78.677849
ID,2022-06-28,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,2167,2,1170,,6084063,156728,5912025,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,14,33,61,-3,-1,15,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,27.453704,23.990741,30.787037,0.169333,24.138889,82.310068
ID,2022-06-29,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,2149,3,1282,,6086212,156731,5913307,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,16,34,63,-3,-1,15,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,27.657407,24.064815,31.62963,4.318,24.055556,80.975932
ID,2022-06-30,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,2248,6,1626,,6088460,156737,5914933,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,18,39,60,-1,1,15,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,26.361111,23.490741,29.962963,8.424333,23.796296,86.022126
ID,2022-07-01,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,2049,3,1921,,6090509,156740,5916854,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,17,40,54,-1,2,15,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,27.657407,23.305556,31.833333,8.636,24.074074,81.084455
ID,2022-07-02,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1794,5,1789,,6092303,156745,5918643,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,16,41,50,6,11,12,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,28.842593,23.518519,32.731481,4.529667,24.12963,76.006661
ID,2022-07-03,ChIJtwRkSdcHTCwRhfStG-dNe-M,Q252,country/IDN,ID,Indonesia,ID,IDN,0,1614,4,1606,,6093917,156749,5920249,,,,,,,,273523621,137717861,135805760,119115844,151509724,10638689,36532764,150.987,0.694,47956446,46303005,43571426,41166622,37846725,29155099,17531211,7574475,2418612,1119190780752,4135,0.535,304751,-2.0,118.0,1913580,1838682,42076,71.509,39.4,6.3,21.1,177.539,125.668,112.4,26.4,1.2,2.4149,0.4269,114.971786,39.786812,17,39,51,7,24,12,1,2,1,1,0,0,1,2,2,2,,,2,3,1,,0,2,5,41.67,27.833333,23.555556,32.972222,36.2712,24.148148,80.804328
