location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
CL,2022-01-11,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,3922,4,0,59038,1837390,39289,,0,17539,17441886,26876,16710283,128646,45384337,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,0,22,-2,5,4,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,4,44.91,25.518519,19.709877,32.790123,0.0,,14.04321,52.241047
CL,2022-01-12,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,4847,1,0,95967,1842218,39290,,0,15078,17456964,23887,16734170,110667,45495004,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,22,-3,4,4,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,4,44.91,25.654321,19.197531,32.611111,0.0,,14.635802,53.789863
CL,2022-01-13,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,7291,41,0,89252,1849465,39331,,0,13662,17470626,22789,16756959,98783,45593787,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-3,20,-3,4,4,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,4,44.91,25.901235,19.067901,32.567901,0.225778,,13.697531,51.07795
CL,2022-01-14,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,8270,24,0,94825,1857764,39355,,0,13476,17484102,21214,16778173,94535,45688322,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-3,21,-3,1,4,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,4,44.91,25.290123,18.734568,33.709877,0.0,,12.567901,47.717803
CL,2022-01-15,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,9284,21,0,96108,1867101,39376,,0,1600,17485702,1933,16780106,11674,45699996,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-7,16,-13,5,9,6,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,4,44.91,24.851852,18.802469,30.493827,0.056444,,13.432099,52.194713
CL,2022-01-16,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,9454,18,0,87568,1876610,39394,,0,102,17485804,98,16780204,929,45700925,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-11,9,-14,5,10,6,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,21.753086,17.185185,27.580247,0.0,,11.981481,57.118294
CL,2022-01-17,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,8904,32,0,59971,1885540,39426,,0,16586,17502390,22990,16803194,104567,45805492,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,22,-4,1,-1,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,19.87037,14.802469,26.549383,0.0,,8.728395,50.263828
CL,2022-01-18,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,7533,1,0,70480,1893115,39427,,0,13514,17515904,18299,16821493,84717,45890209,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,22,1,2,0,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,15.802469,9.08642,25.574074,0.254,,6.185185,54.975606
CL,2022-01-19,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,9509,4,0,96981,1902657,39431,,0,14598,17530502,19217,16840710,87953,45978162,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,24,0,2,0,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,16.820988,9.598765,23.901235,0.0,,6.117284,52.13366
CL,2022-01-20,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,12500,25,0,102755,1916522,39456,,0,12257,17542759,14905,16855615,118481,46096643,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,21,0,1,0,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,19.895062,11.333333,27.975309,0.0,,7.753086,47.178498
CL,2022-01-21,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,14757,18,0,96583,1934204,39474,,0,11129,17553888,11274,16866889,97483,46194126,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-4,21,-1,-2,0,10,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,22.266667,13.983333,28.972222,0.0,,9.35,45.52789
CL,2022-01-22,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,14449,23,0,91715,1949675,39497,,0,1202,17555090,1031,16867920,9297,46203423,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-8,15,-12,0,8,8,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,22.345679,15.037037,30.080247,0.0,,12.148148,53.651848
CL,2022-01-23,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,13674,15,0,96154,1965393,39512,,0,106,17555196,69,16867989,974,46204397,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-12,7,-10,1,10,7,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,23.209877,16.018519,30.759259,0.0,,13.104938,54.082943
CL,2022-01-24,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,14780,23,0,80163,1984190,39535,,0,13988,17569184,16389,16884378,103984,46308381,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,21,-2,-2,-2,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,23.411111,16.311111,29.933333,0.0,,13.066667,53.803302
CL,2022-01-25,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,14291,8,0,91398,2001346,39543,,0,12308,17581492,16553,16900931,92334,46400715,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,22,2,0,-2,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,23.598765,16.925926,29.962963,0.0,,14.067901,56.909239
CL,2022-01-26,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,18446,4,0,114063,2020082,39547,,0,10443,17591935,15559,16916490,79889,46480604,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-3,22,-1,0,-2,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,21.771605,15.654321,29.41358,3.14325,,14.401235,63.706957
CL,2022-01-27,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,24037,47,0,125215,2045874,39594,,0,9785,17601720,14206,16930696,71370,46551974,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-6,22,-4,-2,-2,10,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,19.41358,14.364198,27.074074,10.272889,,14.160494,72.68291
CL,2022-01-28,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,26727,26,0,132299,2075703,39620,,0,9077,17610797,10897,16941593,66573,46618547,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-5,20,-2,-4,-1,11,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,20.54321,15.08642,26.765432,0.677333,,14.537037,68.80298
CL,2022-01-29,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,29175,33,0,130969,2107612,39653,,0,1168,17611965,872,16942465,7771,46626318,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-5,19,-9,2,8,7,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,21.401235,15.283951,27.728395,0.0,,13.716049,62.801
CL,2022-01-30,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,28480,31,0,119417,2137743,39684,,0,84,17612049,73,16942538,717,46627035,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-8,13,-8,3,11,6,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,22.530864,15.987654,29.148148,0.0,,13.666667,59.262687
CL,2022-01-31,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,26244,37,0,93028,2165984,39721,,0,11969,17624018,16332,16958870,83624,46710659,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,1,27,-1,-1,-5,9,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,22.462963,16.290123,29.277778,0.112889,,10.302469,49.140032
CL,2022-02-01,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,22192,12,0,111306,2190561,39733,,0,10324,17634342,15439,16974309,72828,46783487,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,26,-1,-1,-7,10,1,3,1,2,0,0,2,2,0,0,,,2,2,2,,0,3,5,44.91,22.358025,15.240741,29.098765,0.0,,11.166667,51.225317
CL,2022-02-02,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,29844,9,0,137013,2221276,39742,,0,9254,17643596,15205,16989514,66017,46849504,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,0,29,3,0,-6,10,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.012346,15.580247,29.938272,1.890889,,13.0,57.66601
CL,2022-02-03,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,35197,82,0,141234,2258005,39824,,0,8601,17652197,14148,17003662,62341,46911845,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,25,4,0,-6,10,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,21.154321,14.938272,27.771605,1.213556,,13.314815,62.06534
CL,2022-02-04,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,37468,43,0,136073,2296712,39867,,0,7782,17659979,14240,17017902,61210,46973055,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,27,5,-3,-6,11,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,20.685185,14.45679,27.814815,1.806222,,12.45679,60.131191
CL,2022-02-05,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,36297,63,0,134185,2335034,39930,,0,749,17660728,1018,17018920,5481,46978536,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-4,21,-2,3,6,7,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,19.567901,14.740741,27.376543,0.169333,,11.91358,62.953415
CL,2022-02-06,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,34328,57,0,118824,2371833,39987,,0,82,17660810,103,17019023,607,46979143,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-7,14,-1,5,9,6,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,20.388889,12.808642,27.660494,0.056444,,11.364198,58.952849
CL,2022-02-07,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,31063,73,0,96219,2405672,40060,,0,9942,17670752,16554,17035577,109952,47089095,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,2,28,8,0,-10,9,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,21.685185,14.697531,28.938272,0.0,,11.641975,55.111852
CL,2022-02-08,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,24970,27,0,113966,2431845,40087,,0,9383,17680135,15849,17051426,97194,47186289,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,2,28,11,0,-9,9,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.54321,15.358025,30.537037,0.0,,12.197531,54.432078
CL,2022-02-09,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,33362,24,0,129605,2466098,40111,,0,8282,17688417,14104,17065530,80053,47266342,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,27,7,-1,-9,10,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,23.216049,15.888889,30.191358,0.987778,,11.654321,51.663985
CL,2022-02-10,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,36635,162,0,135064,2504168,40273,,0,7878,17696295,13073,17078603,70112,47336454,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,24,8,-1,-9,10,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.160494,16.709877,29.271605,0.0,,12.765432,58.922363
CL,2022-02-11,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,38446,97,0,124704,2545819,40370,,0,6769,17703064,11998,17090601,61464,47397918,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-4,23,7,-4,-8,11,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,19.808642,14.969136,29.253086,0.395111,,11.833333,60.686658
CL,2022-02-12,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,35841,94,0,123943,2582934,40464,,0,671,17703735,1002,17091603,5482,47403400,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-8,17,-3,1,5,8,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,19.685185,13.08642,26.981481,1.665111,,8.876543,52.127215
CL,2022-02-13,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,35038,94,0,99297,2621427,40558,,0,112,17703847,108,17091711,684,47404084,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-10,13,-4,4,10,7,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,20.493827,13.123457,27.574074,0.0,,9.901235,52.705703
CL,2022-02-14,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,28076,108,0,75710,2652713,40666,,0,7050,17710897,12828,17104539,148784,47552868,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,13,34,16,3,-9,8,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,21.790123,14.037037,30.351852,0.0,,12.092593,56.589106
CL,2022-02-15,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,22845,32,0,101768,2677692,40698,,0,6814,17717711,12349,17116888,133377,47686245,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-1,24,7,0,-9,9,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.308642,15.746914,29.62963,0.0,,11.802469,55.168256
CL,2022-02-16,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,30971,37,0,122384,2709854,40735,,0,6804,17724515,12939,17129827,117560,47803805,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-2,27,8,0,-7,9,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.469136,15.259259,31.32716,0.0,,11.104938,52.199946
CL,2022-02-17,ChIJL68lBEHFYpYRHbkCERPhBQU,Q298,country/CHL,CL,Chile,CL,CHL,0,35789,201,0,113815,2747552,40936,,0,7029,17731544,12197,17142024,104949,47908754,17574003,8972014,8601989,2341903,16610135,6723516,6723516,25.71,0.832,2428079,2493879,2995538,2945404,2578404,2352271,1791787,993126,537721,282318159744,14896,0.674,167454,-33.0,-71.0,756700,709418,12027,80.042,37.8,8.6,6.2,107.669,59.035,25.3,12.4,13.3248,2.5912,1381.986206,463.437714,-3,24,9,-1,-7,10,1,3,1,2,0,0,1,2,0,0,,,2,2,2,,0,3,5,39.35,22.740741,15.166667,29.567901,0.0,,10.833333,50.491201
