location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MR,2020-02-14,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-15,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-16,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-17,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-18,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-19,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-20,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,30.777778,22.0,34.0,0.0,2.0,15.925662
MR,2020-02-21,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-22,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-23,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-24,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,29.277778,28.0,30.0,,4.777778,21.116358
MR,2020-02-25,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-26,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-27,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-28,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-02-29,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-01,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,29.777778,22.0,34.0,0.0,-0.277778,14.314206
MR,2020-03-02,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-03,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-04,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,31.777778,21.0,36.0,0.0,11.0,27.947292
MR,2020-03-05,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-06,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-07,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-08,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-09,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,28.166667,22.0,31.0,0.0,13.722222,41.125638
MR,2020-03-10,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-11,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-12,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5.56,,,,,,
MR,2020-03-13,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,16.67,,,,,,
MR,2020-03-14,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,16.67,,,,,,
MR,2020-03-15,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,16.67,,,,,,
MR,2020-03-16,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,1,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,27.78,,,,,,
MR,2020-03-17,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,1,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,27.78,,,,,,
MR,2020-03-18,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,27.78,,,,,,
MR,2020-03-19,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,57.41,,,,,,
MR,2020-03-20,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,57.41,,,,,,
MR,2020-03-21,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,57.41,,,,,,
MR,2020-03-22,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,2,0,0,0,0,2,0,2,0,0,0,0,57.41,,,,,,
MR,2020-03-23,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,4,0,0,0,0,2,0,2,0,0,0,0,62.96,,,,,,
MR,2020-03-24,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,2,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,4,0,0,0,0,2,0,2,0,0,0,0,62.96,,,,,,
MR,2020-03-25,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,1,0,,3,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,4,1,1,80000000,0,2,0,2,80000000,0,0,0,62.96,23.777778,18.0,28.0,0.0,0.611111,21.730215
MR,2020-03-26,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,3,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,0,2,4,0,2,0,4,1,1,0,0,2,0,2,0,0,0,0,62.96,,,,,,
MR,2020-03-27,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,2,0,,5,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,1,2,4,0,2,0,4,1,1,0,0,2,0,2,0,0,0,0,66.67,,,,,,
MR,2020-03-28,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,5,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,1,2,4,0,2,0,4,1,1,0,0,2,0,2,0,0,0,0,66.67,,,,,,
MR,2020-03-29,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,5,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,1,2,4,0,2,2,4,1,1,0,0,2,0,2,0,0,0,0,77.78,,,,,,
MR,2020-03-30,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,0,0,,5,149,,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,1,2,4,0,2,2,4,1,1,0,0,2,0,2,0,0,0,0,77.78,,,,,,
MR,2020-03-31,ChIJTzmzFMO4gA4RTlO-1usLIoM,Q1025,country/MRT,MR,Mauritania,MR,MRT,0,1,0,,6,149,63,,,,,,,4649660,2334981,2314679,2058875,2466821,1258973,1258973,4.511,0.52,1307828,1007555,787902,619779,422632,267150,151073,67186,18555,7593752450,1677,0.353,2695812,21.0,-11.0,1030700,1041101,771,64.704,7.1,51.5,218.359,176.149,169.5,18.1,0.9252,0.1865,48.817131,24.186684,3,1,2,4,0,2,2,4,1,1,0,0,2,0,2,0,0,0,0,77.78,,,,,,
