location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_tested,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
ER,2020-08-17,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,19,0,304,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-18,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,304,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-19,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,306,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-20,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,306,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-21,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,306,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-22,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,306,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,18.833333,15.388889,21.0,0.0,16.888889,88.48255
ER,2020-08-23,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,306,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,18.888889,14.388889,22.777778,2.032,15.611111,81.281871
ER,2020-08-24,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,9,0,315,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-25,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,315,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,18.833333,14.388889,23.222222,7.112,16.0,83.617708
ER,2020-08-26,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,315,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-27,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,2,0,317,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-28,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,318,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-29,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,318,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-30,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,1,0,319,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-08-31,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,319,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,2,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,89.81,,,,,,
ER,2020-09-01,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,319,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,17.777778,13.5,21.777778,5.08,14.611111,81.721322
ER,2020-09-02,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,11,0,330,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,,,,,,
ER,2020-09-03,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,330,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,,,,,,
ER,2020-09-04,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,330,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,,,,,,
ER,2020-09-05,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,330,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,,,,,,
ER,2020-09-06,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,330,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,3,2,4,2,2,2,3,0,1,0,0,2,1,1,0,0,0,0,86.11,,,,,,
ER,2020-09-07,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,11,0,341,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-08,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,341,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-09,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,20,0,361,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-10,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,361,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,19.888889,11.611111,23.611111,0.0,13.166667,65.216635
ER,2020-09-11,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,361,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-12,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,361,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-13,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,361,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-14,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,3,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-15,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-16,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,18.333333,12.0,22.777778,0.0,13.833333,75.043375
ER,2020-09-17,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-18,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-19,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,20.166667,11.0,24.777778,0.0,10.166667,52.584998
ER,2020-09-20,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,19.555556,10.777778,23.722222,0.0,9.611111,52.620482
ER,2020-09-21,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-22,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,364,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-23,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,5,0,369,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-24,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,369,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,19.722222,12.388889,23.611111,11.938,9.944444,53.255336
ER,2020-09-25,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,6,0,375,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,22.333333,11.777778,24.5,0.0,6.222222,35.228223
ER,2020-09-26,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,375,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-27,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,375,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-28,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,375,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-29,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,375,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-09-30,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,6,0,381,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,20.333333,9.0,26.0,0.0,7.277778,42.815112
ER,2020-10-01,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,381,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,19.833333,10.222222,24.222222,0.0,10.5,54.888792
ER,2020-10-02,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,17,0,398,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,21.222222,12.222222,23.777778,0.0,10.277778,49.642376
ER,2020-10-03,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,398,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,19.0,15.777778,21.0,0.0,10.222222,56.746861
ER,2020-10-04,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,398,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,18.722222,13.0,22.388889,0.0,11.055556,61.033174
ER,2020-10-05,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,398,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-10-06,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,398,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-10-07,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,7,0,405,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,21.833333,14.222222,24.0,0.0,5.166667,33.758589
ER,2020-10-08,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,0,0,405,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
ER,2020-10-09,ChIJZYW6nT9abRYR-g4SL_AIwhc,Q986,country/ERI,ER,Eritrea,ER,ERI,0,9,0,414,1,,3546427,1777548,1768879,35.113,0.44,971770,860625,572236,460764,280842,171950,128327,77082,22831,296961,15.483333,38.25,117600,122239,366,65.941,5.7,5.1,31.3,276.241,202.445,173.7,23.9,1.4397,0.0628,32.911999,19.458075,1,2,2,3,2,2,2,4,0,1,0,0,2,1,1,0,0,2,0,82.41,,,,,,
