location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
HN,2022-04-18,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,580,1,422239,10892,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,42,16,14,9,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.533333,20.511111,32.694444,1.8796,20.572222,70.331129
HN,2022-04-19,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,16,0,422255,10892,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,38,17,7,13,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.783951,18.598765,32.154321,2.286,17.493827,57.747038
HN,2022-04-20,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,20,0,422275,10892,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,41,18,9,12,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.583333,18.383333,32.183333,0.7874,18.366667,61.35288
HN,2022-04-21,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,194,1,422469,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,6,34,14,7,12,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.666667,18.316667,32.25,0.3302,18.655556,62.027244
HN,2022-04-22,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,76,0,422545,10893,35682,5272565,0,,174414,12292839,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,6,32,9,4,18,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.566667,19.583333,31.711111,6.6548,20.227778,72.798173
HN,2022-04-23,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,422545,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,8,32,10,5,18,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.433333,20.538889,30.683333,3.01625,20.305556,73.753928
HN,2022-04-24,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,422545,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,3,27,17,5,23,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.833333,19.577778,30.855556,2.483556,20.15,71.125102
HN,2022-04-25,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,556,0,423101,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,9,39,13,4,19,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.322222,21.077778,31.422222,2.709333,20.455556,70.790914
HN,2022-04-26,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,18,0,423119,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,36,15,5,17,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.372222,20.061111,31.75,4.826,21.0,72.460402
HN,2022-04-27,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,60,0,423179,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,41,16,4,15,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.838889,20.522222,31.805556,3.330222,20.783333,69.931333
HN,2022-04-28,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423179,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,8,34,13,1,15,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.925926,21.209877,30.666667,4.1275,21.04321,75.188076
HN,2022-04-29,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423179,10893,19144,5291709,63696,4899315,143178,12436017,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,13,40,15,11,21,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.894444,21.188889,31.1,0.225778,21.016667,70.648891
HN,2022-04-30,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423179,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,14,39,16,12,20,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.994444,21.261111,32.038889,3.330222,21.127778,70.911412
HN,2022-05-01,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423179,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,11,35,31,6,16,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.016667,21.1,31.85,5.3086,21.527778,72.235712
HN,2022-05-02,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,539,0,423718,10893,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,15,49,16,6,12,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.55,21.038889,32.161111,2.0066,21.405556,69.354304
HN,2022-05-03,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,57,2,423775,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,14,42,16,9,18,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,28.116667,21.666667,32.422222,0.508,21.711111,68.465918
HN,2022-05-04,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,19,0,423794,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,16,45,16,10,16,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.605556,21.772222,32.316667,4.826,21.972222,71.589801
HN,2022-05-05,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,85,0,423879,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,17,43,16,12,16,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.483333,21.855556,32.488889,2.794,21.594444,70.615766
HN,2022-05-06,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423879,10895,668980,5960689,0,,1221622,13657639,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,18,42,16,18,22,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,28.016667,21.838889,32.816667,1.016,21.744444,69.017137
HN,2022-05-07,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423879,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,17,43,18,23,19,3,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.894444,22.166667,33.172222,0.0,22.433333,72.890408
HN,2022-05-08,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,423879,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,27,48,41,15,28,0,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,28.255556,22.188889,33.372222,5.5372,22.122222,70.14964
HN,2022-05-09,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,486,0,424365,10895,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,11,39,14,12,16,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,28.2,22.477778,33.338889,0.381,21.916667,69.064346
HN,2022-05-10,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,11,1,424376,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,13,39,15,5,18,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,28.2,21.85,33.316667,2.8956,21.533333,67.6766
HN,2022-05-11,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,14,0,424390,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,8,40,14,2,15,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.333333,20.25,32.8,0.0,20.322222,65.804278
HN,2022-05-12,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424390,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,9,34,13,2,16,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.283333,20.305556,31.861111,1.439333,20.388889,66.45964
HN,2022-05-13,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,57,0,424447,10896,10104,5970793,0,,69896,13727535,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,12,39,13,8,22,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.588889,19.055556,31.788889,0.0,18.794444,62.863852
HN,2022-05-14,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424447,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,13,38,14,10,18,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.916667,17.155556,32.544444,0.0,17.222222,56.105684
HN,2022-05-15,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424447,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,11,36,22,12,20,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.955556,17.705556,32.205556,0.0,17.894444,58.690222
HN,2022-05-16,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424447,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,12,45,14,8,20,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.055556,17.977778,32.038889,0.0,18.855556,61.561233
HN,2022-05-17,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,324,0,424771,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,12,39,16,4,20,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.988889,19.25,32.116667,0.0,19.294444,63.160822
HN,2022-05-18,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424771,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,12,44,18,11,17,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.58642,21.765432,32.04321,0.0,19.5,61.754012
HN,2022-05-19,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424771,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,6,32,10,3,17,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.233333,19.672222,32.716667,3.9116,21.483333,71.031572
HN,2022-05-20,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,88,0,424859,10896,61139,6031932,0,,200460,13927995,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,9,36,8,6,21,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.933333,21.588889,31.555556,18.4785,21.733333,73.494338
HN,2022-05-21,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424859,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,7,31,6,6,16,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,27.072222,21.972222,32.005556,4.7752,21.4,71.631509
HN,2022-05-22,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424859,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,0,22,5,4,15,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.45,21.338889,30.277778,6.829778,21.638889,79.981313
HN,2022-05-23,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,424859,10896,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,5,34,4,3,17,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,24.061111,21.2,28.35,5.729111,21.111111,83.886308
HN,2022-05-24,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,228,3,425087,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,35,12,7,20,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.827778,20.872222,30.811111,10.498667,21.266667,76.261406
HN,2022-05-25,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,26,0,425113,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,10,41,13,6,17,5,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.677778,20.972222,31.494444,6.970889,21.777778,74.75341
HN,2022-05-26,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,425113,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,7,32,8,3,17,6,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.616667,21.572222,31.333333,2.709333,22.022222,76.090831
HN,2022-05-27,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,425113,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,9,35,9,7,22,4,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,26.161111,21.572222,31.011111,17.328444,22.061111,78.391207
HN,2022-05-28,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,425113,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,6,29,5,0,17,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.6,21.177778,30.694444,5.954889,21.844444,79.864655
HN,2022-05-29,ChIJzzG3cxp1ao8RZIL7toLe0X4,Q783,country/HND,HN,Honduras,HN,HND,0,0,0,425113,10899,,,,,,,9904608,4948880,4955728,4119684,5626433,1403162,1403162,88.521,0.606,2005992,2064638,1905418,1470937,1047736,680011,420078,205311,104487,25095395475,2574,0.49,287670,14.633333,-86.816667,112490,108150,3702,75.088,2.0,7.3,15.1,166.999,115.541,60.7,14.0,0.7357,0.3089,195.935745,95.423988,3,25,9,-1,19,7,0,2,1,0,0,2,0,1,1,2,,,2,3,2,,0,3,5,34.26,25.961111,21.283333,30.594444,14.111111,22.144444,79.688043
