location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,new_confirmed_male,new_confirmed_female,cumulative_confirmed_male,cumulative_confirmed_female,new_deceased_male,new_deceased_female,cumulative_deceased_male,cumulative_deceased_female,new_hospitalized_patients_male,new_hospitalized_patients_female,cumulative_hospitalized_patients_male,cumulative_hospitalized_patients_female,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
IN,2020-07-12,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,28498,553,219103,906752,23727,11806256,,,,,,,88,164,559,593,500,429,257,103,30,1,3111,5876,16783,16471,12707,9425,5336,2073,589,78,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1719,1005,49962,25278,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-71,-30,-58,-51,-22,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.404762,23.793651,30.896825,8.255,24.960317,86.646938
IN,2020-07-13,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,29429,582,286247,936181,24309,12092503,,,,,,,96,183,580,646,565,428,238,95,33,3,3207,6059,17363,17117,13272,9853,5574,2168,622,81,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1790,1076,51752,26354,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-55,0,-49,-40,-33,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.896825,24.698413,32.920635,1.596571,25.222222,80.647541
IN,2020-07-14,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,32695,606,320161,968876,24915,12412664,,,,,,,89,140,548,620,487,393,228,99,26,3,3296,6199,17911,17737,13759,10246,5802,2267,648,84,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,1688,944,53440,27298,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-58,-5,-49,-41,-36,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.134921,24.206349,30.293651,26.585333,25.015873,88.273076
IN,2020-07-15,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,34956,687,326826,1003832,25602,12739490,,,,,,,106,194,608,733,657,501,315,151,34,4,3402,6393,18519,18470,14416,10747,6117,2418,682,88,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2100,1203,55540,28501,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-9,-51,-41,-34,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.15873,25.02381,31.174603,6.392333,25.134921,83.760466
IN,2020-07-16,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,34884,671,333228,1038716,26273,13072718,,,,,,,110,237,879,954,800,674,435,182,38,5,3512,6630,19398,19424,15216,11421,6552,2600,720,93,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2705,1609,58245,30110,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-10,-50,-42,-35,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.873016,25.031746,31.888889,6.434667,25.079365,80.13463
IN,2020-07-17,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,38902,543,361024,1077618,26816,13433742,,,,,,,111,208,745,910,729,589,353,148,46,7,3623,6838,20143,20334,15945,12010,6905,2748,766,100,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2414,1432,60659,31542,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-7,-50,-41,-34,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.166667,25.261905,31.984127,0.979714,25.357143,80.141922
IN,2020-07-18,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,40425,681,358127,1118043,27497,13791869,,,,,,,145,263,999,1023,813,703,474,195,51,7,3768,7101,21142,21357,16758,12713,7379,2943,817,107,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2958,1717,63617,33259,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-64,-18,-54,-44,-30,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.873016,25.238095,33.555556,5.842,25.325397,76.833486
IN,2020-07-19,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,37148,587,256039,1155191,28084,14047908,,,,,,,126,232,801,962,764,699,417,185,57,9,3894,7333,21943,22319,17522,13412,7796,3128,874,116,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2618,1634,66235,34893,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-71,-32,-58,-51,-23,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.34127,25.912698,32.595238,2.286,25.579365,80.541426
IN,2020-07-20,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,37724,648,333395,1192915,28732,14381303,,,,,,,132,218,802,867,655,554,345,164,38,7,4026,7551,22745,23186,18177,13966,8141,3292,912,123,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2370,1411,68605,36304,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-58,-9,-50,-43,-36,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.952381,25.468254,31.007937,1.197429,25.039683,84.387853
IN,2020-07-21,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,45720,1129,343243,1238635,29861,14724546,,,,,,,107,244,845,794,678,529,326,170,40,9,4133,7795,23590,23980,18855,14495,8467,3462,952,132,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,2348,1392,70953,37696,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-11,-50,-42,-37,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.579365,24.722222,30.849206,6.900333,24.865079,85.502585
IN,2020-07-22,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,49310,740,350823,1287945,30601,15075369,,,,,,,4,1,8,10,13,29,18,14,6,,4137,7796,23598,23990,18868,14524,8485,3476,958,132,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,67,30,71020,37726,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-57,-6,-51,-39,-33,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.84127,23.801587,32.214286,12.530667,25.119048,85.226784
IN,2020-07-23,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,48916,757,352801,1336861,31358,15428170,,,,,,,1,2,7,7,25,36,32,25,4,2,4138,7798,23605,23997,18893,14560,8517,3501,962,134,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,92,44,71112,37770,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-13,-51,-43,-36,17,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,25.857143,23.920635,28.150794,22.817667,24.531746,92.439303
IN,2020-07-24,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,48661,705,420898,1385522,32063,15849068,,,,,,,1,2,12,7,22,46,42,13,8,,4139,7800,23617,24004,18915,14606,8559,3514,970,134,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,109,44,71221,37814,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-57,-4,-48,-39,-32,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.111111,23.722222,29.706349,21.735143,24.547619,86.049256
IN,2020-07-25,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,49931,708,442263,1435453,32771,16291331,,,,,,,2,3,7,17,30,24,35,18,6,,4141,7803,23624,24021,18945,14630,8594,3532,976,134,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,87,55,71308,37869,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-64,-21,-54,-45,-33,18,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.428571,24.436508,31.15873,0.689429,24.912698,81.596311
IN,2020-07-26,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,47703,654,515472,1483156,33425,16806803,,,,,,,,1,3,4,14,23,30,20,3,,4141,7804,23627,24025,18959,14653,8624,3552,979,134,,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,73,25,71381,37894,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-70,-31,-57,-49,-22,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.690476,24.492063,32.888889,0.084667,25.174603,77.052003
IN,2020-07-27,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,48513,768,528082,1531669,34193,17334885,,,,,,,1,2,10,18,10,24,26,26,5,1,4142,7806,23637,24043,18969,14677,8650,3578,984,135,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,86,30,71467,37924,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-56,-6,-48,-39,-33,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.746032,25.547619,34.063492,1.651,25.365079,77.631005
IN,2020-07-28,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,52123,775,408855,1583792,34968,17743740,,,,,,,2,5,10,16,21,43,46,15,6,,4144,7811,23647,24059,18990,14720,8696,3593,990,135,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,102,62,71569,37986,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-57,-9,-49,-39,-35,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,27.873016,25.047619,32.246032,7.958667,25.436508,86.721275
IN,2020-07-29,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,55078,779,446642,1638870,35747,18190382,,,,,,,3,8,11,4,9,8,7,4,2,,4147,7819,23658,24063,18999,14728,8703,3597,992,135,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,24,32,71593,38018,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-57,-10,-51,-40,-35,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.920635,24.555556,32.420635,2.104571,25.18254,80.430429
IN,2020-07-30,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,57118,764,642588,1695988,36511,18832970,,,,,,,5,3,22,20,25,34,37,16,12,,4152,7822,23680,24083,19024,14762,8740,3613,1004,135,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,105,69,71698,38087,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-54,-1,-47,-37,-33,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,28.880952,25.436508,32.579365,4.680857,25.325397,81.328797
IN,2020-07-31,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,54735,853,525689,1750723,37364,19358659,,,,,,,4,7,17,14,18,34,31,15,14,2,4156,7829,23697,24097,19042,14796,8771,3628,1018,137,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,83,68,71781,38155,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-54,0,-47,-37,-34,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,87.5,29.857143,25.468254,33.484127,6.011333,25.579365,78.024424
IN,2020-08-01,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,52972,771,463172,1803695,38135,19821831,,,,,,,1,5,5,23,19,36,43,27,6,5,4157,7834,23702,24120,19061,14832,8814,3655,1024,142,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,122,48,71903,38203,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-59,-13,-51,-41,-36,16,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,85.65,28.992063,25.190476,32.801587,0.2032,25.293651,80.785647
IN,2020-08-02,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,52050,803,381027,1855745,38938,20202858,,,,,,,1,5,17,11,17,31,33,25,17,1,4158,7839,23719,24131,19078,14863,8847,3680,1041,143,0,0,0,0,0,0,0,0,0,0,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,0,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,109,49,72012,38252,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-61,-16,-54,-42,-19,12,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,85.65,29.15873,24.761905,32.785714,7.069667,25.761905,82.09497
IN,2020-08-03,ChIJkbeSa_BfYzARphNChaFPjNc,Q668,country/IND,IN,India,IN,IND,0,52509,857,661892,1908254,39795,20864750,,,,,,,4,4,23,11,19,40,31,33,9,,4162,7843,23742,24142,19097,14903,8878,3713,1050,143,0,0,0,0,0,0,0,0,0,,1,0,1,2,5,5,17,9,3,0,0,0,0,0,0,0,0,0,0,,78,194,463,508,362,283,208,59,13,4,0-9,10-19,20-29,30-39,40-49,50-59,60-69,70-79,80-89,90-,107,60,72119,38312,0,0,30,13,0,0,3431,1712,1380004385,717100970,662903415,895386226,471031528,29399141,214179435,464.149,0.64,234861634,252201518,239902073,215636276,169660174,128132230,87150811,39175398,13284271,2875142314811,2104,0.44,304716,22.8,83.0,3287259,2980489,222688,69.416,11.5,10.4,29.9,203.623,147.161,184.3,23.3,1.7271,0.8571,69.293098,43.239937,-55,-6,-45,-39,-47,15,3,3,2,4,2,2,2,4,0,2,0,0,2,2,1,0,0,4,0,85.65,27.738095,24.865079,30.579365,5.842,25.285714,86.598791
