location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
VE,2022-02-24,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,387,1,512947,5625,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,31,69,34,-7,25,8,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.811111,22.322222,32.8,0.0,19.569444,59.707951
VE,2022-02-25,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,480,3,513427,5628,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,34,72,38,-2,32,7,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.333333,21.6,32.244444,0.0,19.416667,61.312979
VE,2022-02-26,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,888,3,514315,5631,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,38,75,35,3,47,5,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,25.902778,21.569444,30.5,0.338667,20.537037,71.372334
VE,2022-02-27,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,480,2,514795,5633,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,46,83,66,6,44,4,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,25.633333,21.866667,29.4,8.509,20.138889,71.541561
VE,2022-02-28,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,329,3,515124,5636,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,9,48,56,-28,-38,14,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,26.688889,21.633333,32.4,0.127,19.680556,64.314442
VE,2022-03-01,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,458,3,515582,5639,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,-4,32,37,-34,-46,16,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.177778,21.8,32.8,0.0,20.013889,65.838448
VE,2022-03-02,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,180,2,515762,5641,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,22,59,31,-11,20,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.222222,22.044444,33.855556,0.0,20.569444,62.408021
VE,2022-03-03,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,181,2,515943,5643,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,25,63,30,-12,24,10,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.444444,21.972222,33.875,0.0,20.462963,64.447929
VE,2022-03-04,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,293,2,516236,5645,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,28,66,31,-11,34,10,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.555556,21.311111,33.133333,0.0,19.902778,62.722928
VE,2022-03-05,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,0,0,516236,5645,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,38,71,29,-5,53,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.288889,21.722222,33.2,0.0,19.722222,62.337943
VE,2022-03-06,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,581,4,516817,5649,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,35,69,37,-2,45,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.355556,21.8,32.8,0.0,19.180556,59.765876
VE,2022-03-07,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,149,1,516966,5650,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,30,68,37,-8,31,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.477778,20.544444,33.0,0.0,18.472222,56.504835
VE,2022-03-08,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,198,2,517164,5652,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,30,63,36,-9,27,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.208333,21.305556,32.75,0.0,19.277778,60.336552
VE,2022-03-09,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,352,1,517516,5653,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,29,61,36,-8,28,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.236111,21.375,32.5,0.0,18.925926,59.404691
VE,2022-03-10,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,204,2,517720,5655,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,26,58,32,-11,29,13,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.355556,22.644444,32.044444,0.0,19.791667,62.19375
VE,2022-03-11,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,279,1,517999,5656,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,28,62,33,-11,38,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.240741,24.259259,32.666667,0.0,21.166667,66.227805
VE,2022-03-12,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,304,1,518303,5657,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,39,71,35,-3,56,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.222222,22.925926,32.666667,0.0,21.185185,66.370694
VE,2022-03-13,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,107,1,518410,5658,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,39,72,47,1,50,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.055556,22.666667,32.0,0.0,21.37037,71.506731
VE,2022-03-14,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,50,1,518460,5659,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,30,66,42,-6,35,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.685185,23.333333,32.0,0.0,20.592593,65.991345
VE,2022-03-15,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,290,2,518750,5661,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,32,70,41,-6,31,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,29.12963,23.333333,33.666667,0.0,20.685185,61.416868
VE,2022-03-16,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,309,2,519059,5663,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,33,66,42,-6,31,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.5,25.4,31.6,0.0,20.194444,63.984105
VE,2022-03-17,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,0,0,519059,5663,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,30,65,38,-8,31,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,26.263889,22.0,31.75,0.762,20.833333,71.23226
VE,2022-03-18,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,361,3,519420,5666,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,32,67,38,-7,39,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.211111,22.355556,32.6,0.1016,19.097222,58.835846
VE,2022-03-19,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,138,1,519558,5667,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,40,72,37,-2,54,10,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.466667,21.355556,33.055556,0.0,19.486111,61.203219
VE,2022-03-20,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,112,1,519670,5668,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,39,71,47,3,48,10,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.511111,21.722222,33.0,0.0,19.569444,62.330374
VE,2022-03-21,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,54,2,519724,5670,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,32,73,46,-5,35,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.277778,22.4,32.0,0.0,19.666667,62.316024
VE,2022-03-22,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,73,1,519797,5671,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,34,73,43,-7,32,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,26.955556,21.155556,33.2,0.0,18.708333,60.022858
VE,2022-03-23,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,75,2,519872,5673,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,33,68,43,-6,33,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,26.311111,21.344444,31.8,0.0,18.458333,61.743269
VE,2022-03-24,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,31,1,519903,5674,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,29,62,37,-9,33,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.708333,21.75,32.555556,0.0,18.962963,60.035722
VE,2022-03-25,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,135,0,520038,5674,0,22157232,0,14287370,0,37860994,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,31,64,37,-8,41,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.444444,22.877778,32.9,0.0,19.694444,60.531446
VE,2022-03-26,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,39,0,520077,5674,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,43,76,38,0,56,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.62963,23.0,32.12963,0.0,21.166667,65.485054
VE,2022-03-27,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,36,5,520113,5679,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,43,77,49,5,50,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,29.144444,23.466667,33.444444,0.0,19.402778,59.559959
VE,2022-03-28,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,56,1,520169,5680,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,30,67,43,-6,37,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.044444,22.544444,32.8,0.0,20.138889,64.247036
VE,2022-03-29,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,135,1,520304,5681,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,32,67,40,-7,33,12,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.822222,22.155556,33.044444,0.0,19.555556,62.446064
VE,2022-03-30,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,69,1,520373,5682,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,36,71,44,-5,34,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.083333,21.0,33.055556,0.0,20.055556,63.428572
VE,2022-03-31,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,124,1,520497,5683,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,36,78,42,-6,34,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.311111,21.777778,33.0,0.0,18.069444,55.597252
VE,2022-04-01,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,130,1,520627,5684,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,38,82,44,-5,44,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.755556,22.8,33.4,0.0,20.425926,60.599843
VE,2022-04-02,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,81,1,520708,5685,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,48,82,43,4,57,8,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.611111,22.8,33.644444,0.0,19.513889,59.75593
VE,2022-04-03,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,135,1,520843,5686,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,48,81,53,8,51,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,29.263889,24.0,34.347222,0.0,20.351852,60.995424
VE,2022-04-04,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,62,1,520905,5687,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,33,71,46,-3,39,10,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.791667,23.652778,33.097222,0.338667,20.962963,63.767774
VE,2022-04-05,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,125,1,521030,5688,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,33,68,43,-6,33,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.711111,23.4,32.8,0.0,20.597222,67.348079
VE,2022-04-06,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,75,1,521105,5689,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,36,67,45,-4,34,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,27.277778,23.944444,31.844444,5.7912,20.680556,68.048906
VE,2022-04-07,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,81,2,521186,5691,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,36,70,44,-4,35,11,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,29.311111,24.2,33.7,26.2128,20.069444,59.300351
VE,2022-04-08,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,139,1,521325,5692,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,39,74,46,0,42,9,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,28.355556,22.555556,33.6,0.0,20.111111,62.055485
VE,2022-04-09,ChIJAdjLNstTKIwR003VfFjyoNw,Q717,country/VEN,VE,Venezuela,VE,VEN,0,48,1,521373,5693,,,,,,,28435943,13984932,14451011,3353461,25162368,2935501,9431165,32.238,0.761,5094599,5158568,4130339,4027921,3564974,3014983,2042555,989860,412144,272644,8.0,-67.0,912050,868222,34403,72.128,7.0,21.4,206.678,94.804,34.6,18.1,0.9416,94.229378,59.353085,50,84,47,9,58,8,1,0,0,0,1,0,0,3,0,0,,,2,2,0,,0,3,5,28.7,29.311111,23.6,34.077778,0.0,19.930556,57.815497
