location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_clustered,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
MG,2022-03-06,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63791,1373,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,20.5,18.138889,27.611111,0.127,16.444444,73.441801
MG,2022-03-07,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63791,1373,,24655,1062980,24493,1012453,30589,1258980,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.333333,15.962963,26.574074,0.677333,17.277778,77.95189
MG,2022-03-08,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63791,1373,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.12963,16.759259,26.537037,0.254,18.055556,82.698344
MG,2022-03-09,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63791,1373,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,22.12963,18.166667,27.407407,1.608667,19.574074,85.645359
MG,2022-03-10,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,79,4,,63870,1377,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,22.611111,18.87037,28.444444,2.709333,19.611111,83.387542
MG,2022-03-11,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,404843,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.944444,18.833333,27.87037,2.032,19.055556,84.051066
MG,2022-03-12,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,20.166667,17.194444,25.027778,1.016,17.416667,84.80089
MG,2022-03-13,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,20.25,16.611111,25.5,0.127,17.444444,84.731695
MG,2022-03-14,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,,14991,1077971,15374,1027827,20195,1279175,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,20.37037,16.407407,27.12963,9.228667,17.592593,84.45734
MG,2022-03-15,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.305556,17.5,28.0,0.508,19.0,87.077592
MG,2022-03-16,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63870,1377,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.592593,17.666667,27.277778,4.148667,19.092593,86.039217
MG,2022-03-17,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,58,3,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,22.861111,19.388889,28.111111,0.127,20.138889,84.892454
MG,2022-03-18,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.851852,17.925926,28.166667,1.693333,19.481481,86.439348
MG,2022-03-19,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.0,18.361111,29.0,5.461,19.444444,91.02359
MG,2022-03-20,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,19.5,17.0,28.388889,6.096,16.166667,81.07313
MG,2022-03-21,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,19.166667,16.25,23.5,0.0,16.611111,85.201132
MG,2022-03-22,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,20732,1098703,23052,1050879,27787,1306962,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,19.518519,15.203704,24.740741,0.0,16.574074,83.30505
MG,2022-03-23,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,63928,1380,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,20.777778,17.25,26.0,0.254,18.055556,84.658966
MG,2022-03-24,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,81,4,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.333333,17.75,27.611111,3.048,18.75,85.399539
MG,2022-03-25,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.833333,16.62963,29.148148,17.018,18.574074,81.777375
MG,2022-03-26,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,22.666667,18.0,29.611111,0.0,19.75,83.658117
MG,2022-03-27,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,22.694444,19.361111,29.25,15.494,19.833333,83.987021
MG,2022-03-28,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,2,3,0,2,0,2,0,0,,,2,3,1,,0,3,5,46.3,21.666667,18.555556,29.75,3.048,19.055556,85.223911
MG,2022-03-29,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,19.916667,17.0,27.055556,13.97,17.194444,84.829586
MG,2022-03-30,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64009,1384,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,18.981481,16.203704,24.481481,2.032,16.092593,83.65386
MG,2022-03-31,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,41,4,,64050,1388,,0,,0,1050879,0,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,18.694444,15.888889,23.638889,3.048,15.638889,82.531842
MG,2022-04-01,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,19.722222,14.5,26.5,1.016,15.722222,77.76078
MG,2022-04-02,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,18.861111,13.5,25.25,0.0,14.555556,76.528235
MG,2022-04-03,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,3,0,2,0,1,0,0,,,2,3,1,,,3,5,35.19,19.555556,13.305556,27.861111,6.477,15.277778,76.778584
MG,2022-04-04,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,19.62963,12.37037,26.888889,3.725333,15.185185,75.775098
MG,2022-04-05,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,21.074074,15.740741,27.462963,7.027333,16.851852,77.004669
MG,2022-04-06,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64050,1388,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,21.166667,17.0,28.5,0.127,18.138889,83.039095
MG,2022-04-07,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,39,2,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,20.685185,16.388889,27.166667,6.35,17.685185,83.227643
MG,2022-04-08,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,21.472222,18.5,27.611111,0.0,18.833333,85.353991
MG,2022-04-09,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,20.055556,16.611111,27.361111,0.254,16.861111,82.185071
MG,2022-04-10,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,2,3,1,,,3,5,32.41,19.222222,16.5,24.361111,0.0,16.416667,84.178312
MG,2022-04-11,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,18.333333,14.537037,24.5,0.169333,15.074074,81.379829
MG,2022-04-12,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,18.333333,13.296296,23.333333,0.0,14.851852,80.273968
MG,2022-04-13,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64089,1390,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,18.407407,13.648148,23.925926,0.0,16.148148,86.728045
MG,2022-04-14,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,32,1,,64121,1391,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,19.388889,16.277778,24.055556,1.100667,17.481481,88.954039
MG,2022-04-15,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64121,1391,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,19.185185,15.888889,25.333333,0.254,17.833333,86.388124
MG,2022-04-16,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64121,1391,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,20.388889,17.694444,25.5,1.016,18.694444,90.126018
MG,2022-04-17,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64121,1391,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,20.333333,16.0,26.25,2.032,16.805556,80.507437
MG,2022-04-18,ChIJRYUj6uOk0SERiBN7l8HjRFI,Q1019,country/MDG,MG,Madagascar,MG,MDG,0,0,0,,64121,1391,,,,,,,,27691019,13814619,13876400,16758458,10210849,3210386,3210386,47.596,0.519,7762937,6342928,4898736,3370908,2387858,1539765,915208,359863,112816,14083906356,522,0.374,447325,-20.0,47.0,587295,587832,2272,66.681,4.5,38.2,232.545,181.739,159.6,22.9,0.146,24.670837,6.090098,1,1,0,2,0,2,0,1,0,0,,,1,3,1,,0,3,5,26.85,19.416667,15.25,26.861111,0.0,16.722222,84.754414
