location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
TJ,2020-02-12,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,1.1875,-1.402778,4.194444,10.244667,202.184,0.076389,92.415799
TJ,2020-02-13,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-0.395833,-4.576389,3.256944,5.4356,250.19,-4.444444,74.726171
TJ,2020-02-14,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,,,,,,,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-2.951389,-8.034722,2.868056,0.0,206.586667,-11.090278,54.061403
TJ,2020-02-15,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,-3,-11,-1,14,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-3.694444,-7.479167,-0.319444,3.81,221.826667,-9.020833,66.995956
TJ,2020-02-16,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,-1,-2,2,2,-2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-4.743056,-9.875,0.513889,0.09525,271.78,-13.270833,52.421755
TJ,2020-02-17,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,1,-2,1,15,-2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-1.722222,-7.6875,2.284722,0.0,232.954286,-9.076389,57.787444
TJ,2020-02-18,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-7,-5,-10,-3,14,-1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-1.395833,-4.208333,1.4375,16.03375,231.502857,-3.4375,86.210381
TJ,2020-02-19,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,0,-5,-1,17,-1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-2.9375,-6.798611,2.263889,0.217714,252.548571,-9.305556,62.583513
TJ,2020-02-20,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,3,1,0,3,18,-2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-1.777778,-8.375,5.159722,0.0,235.857143,-10.166667,54.184484
TJ,2020-02-21,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,5,5,-1,4,17,-3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,-0.270833,-6.048611,5.902778,0.0,235.796667,-10.055556,48.836584
TJ,2020-02-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,5,5,-1,6,17,-3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,0.513889,-3.611111,5.25,0.15875,209.973333,-5.923611,63.95672
TJ,2020-02-23,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,9,5,8,6,5,-4,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,1.020833,-4.166667,7.451389,0.072571,187.113333,-5.534722,62.157822
TJ,2020-02-24,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,0,-2,1,15,-2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,0.965278,-2.395833,4.847222,1.632857,218.44,-2.583333,77.654477
TJ,2020-02-25,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,2,-1,0,17,-3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,2.222222,-1.743056,7.729167,12.60475,210.312,-2.340278,72.235149
TJ,2020-02-26,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,1,-4,-1,17,-2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,3.743056,-1.284722,8.6875,0.0,212.725,-3.027778,61.758856
TJ,2020-02-27,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-8,-15,-3,15,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,1.826389,-0.3125,5.083333,12.234333,200.66,0.472222,90.841047
TJ,2020-02-28,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,1,-9,2,18,-1,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,2.701389,-0.909722,6.895833,2.4765,208.28,-0.423611,80.210317
TJ,2020-02-29,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,3,-4,6,19,-3,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,4.222222,-0.680556,10.638889,0.0635,233.68,-1.965278,65.038951
TJ,2020-03-01,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,-4,6,6,5,-5,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,4.645833,-0.770833,11.3125,0.0,309.88,-3.395833,56.280841
TJ,2020-03-02,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,4,5,0,3,17,-6,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,0,0,0,11.11,4.256944,-1.5,11.111111,0.0,299.72,-5.1875,50.864389
TJ,2020-03-03,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,3,6,-2,3,20,-5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,4.083333,-0.972222,10.229167,0.0,345.44,-5.458333,50.700873
TJ,2020-03-04,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,10,-10,3,21,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,4.368056,-0.256944,9.8125,0.254,285.75,-3.861111,56.664757
TJ,2020-03-05,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,0,8,-11,2,19,-2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,2.527778,-0.993056,6.215278,1.197429,145.415,-3.118056,68.178958
TJ,2020-03-06,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,8,14,-1,7,24,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,2.694444,-1.104167,8.027778,12.5095,150.495,-4.909722,58.853801
TJ,2020-03-07,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,3,9,-10,4,17,-1,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,0.597222,-1.875,4.076389,3.175,270.51,-6.666667,60.880704
TJ,2020-03-08,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,9,8,2,5,8,-2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,-0.472222,-2.965278,3.090278,0.3175,255.27,-7.111111,62.711323
TJ,2020-03-09,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-4,-9,-10,-29,5,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,1.402778,-3.791667,6.1875,0.0508,154.94,-6.4375,57.708638
TJ,2020-03-10,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-2,3,-8,1,19,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,1.291667,-1.638889,4.972222,0.762,152.4,-3.923611,69.582173
TJ,2020-03-11,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-3,4,-7,2,22,-2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,1.993056,-1.458333,6.520833,1.052286,157.48,-3.965278,67.326882
TJ,2020-03-12,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,0,0,-5,3,22,-2,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,2.270833,-2.104167,7.138889,0.0,125.095,-4.930556,60.39457
TJ,2020-03-13,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,3,4,0,7,22,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,2.674603,-3.563492,11.246032,0.0,214.63,-4.246032,61.2212
TJ,2020-03-14,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,3,4,9,21,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,1.881944,-1.486111,11.381944,0.0,194.31,-6.465278,55.465612
TJ,2020-03-15,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,4,6,5,10,-3,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,0,0,13.89,5.0625,-1.284722,11.861111,0.0,173.99,-7.069444,42.339544
TJ,2020-03-16,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,7,1,9,19,-4,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,2,0,13.89,6.416667,0.611111,13.013889,0.0,165.1,-5.888889,41.823985
TJ,2020-03-17,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,5,1,6,19,-4,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,0,0,2,0,13.89,7.25,1.319444,13.659722,0.0,149.86,-2.777778,49.949783
TJ,2020-03-18,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-1,8,2,2,19,-4,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,7.465278,1.402778,14.6875,0.0,134.62,-1.284722,54.823123
TJ,2020-03-19,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,1,4,1,-1,17,-4,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,8.222222,1.854167,15.180556,0.0,114.3,-1.763889,50.518875
TJ,2020-03-20,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,2,7,4,0,9,-5,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,8.722222,2.395833,15.569444,0.0,74.93,-1.201389,51.21697
TJ,2020-03-21,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-19,-15,-3,-12,-26,4,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,6.479167,4.118056,9.798611,4.318,10.16,0.930556,69.605802
TJ,2020-03-22,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-9,-17,14,-11,-4,-3,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,7.930556,1.618056,14.118056,0.0,71.12,-2.104167,49.706595
TJ,2020-03-23,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-21,-16,-11,-26,-33,4,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,9.763889,4.902778,14.673611,0.1016,20.32,-0.208333,51.05889
TJ,2020-03-24,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-21,-17,-13,-25,-30,3,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,9.097222,5.673611,14.930556,16.1925,60.96,4.909722,75.71381
TJ,2020-03-25,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-20,-13,-17,-24,-26,4,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,8.006944,4.319444,13.6875,4.535714,10.16,2.215278,67.738493
TJ,2020-03-26,ChIJzbO8enN2sTgRtYgZT4QxwyU,Q863,country/TJK,TJ,Tajikistan,TJ,TJK,0,0,0,0,0,,,,,,,9537642,4805738,4731904,6775541,2545477,893826,68.145,0.65,2577610,1788367,1648522,1390331,882399,700890,387890,117606,44027,8116626794,870,0.533,214626,38.583333,71.366667,141380,70.879,6.1,30.4,164.528,96.277,129.3,25.3,57.899853,36.565151,-12,-11,-8,-20,-9,1,0,0,0,0,0,0,0,3,0,0,0,0,2,1,1,0,0,2,0,19.44,7.326389,3.486111,12.3125,2.709333,20.32,1.743056,68.741218
