location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_largest_city,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,human_capital_index,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
KG,2020-07-01,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,721,10,8682,76,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-24,-8,-5,-21,-34,4,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,22.549383,15.901235,28.475309,0.0,,7.222222,39.20472
KG,2020-07-02,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,609,2,9291,78,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-28,-11,-5,-23,-37,6,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,22.351852,14.839506,29.82716,0.0,,6.858025,39.063864
KG,2020-07-03,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,558,0,9849,78,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-30,-15,-7,-23,-37,7,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,20.561728,13.067901,27.376543,0.0,,5.648148,39.748446
KG,2020-07-04,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,551,14,10400,92,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-37,-22,-9,-32,-25,5,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,20.555556,12.820988,26.746914,0.0,,4.777778,37.895991
KG,2020-07-05,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,956,7,11356,99,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-37,-24,-9,-33,-12,3,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,600000,0,3,0,76.39,19.95679,12.728395,26.901235,0.0,,6.074074,41.467203
KG,2020-07-06,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,810,13,12166,112,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-34,-24,-11,-31,-42,8,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,18.802469,12.567901,25.185185,0.0,,6.185185,44.878372
KG,2020-07-07,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,879,4,13045,116,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-32,-16,-6,-27,-41,7,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,22.345679,12.432099,30.08642,0.0,,5.388889,34.036695
KG,2020-07-08,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1084,6,14129,122,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-36,-20,-9,-28,-42,7,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,24.462963,14.166667,32.024691,0.0,,7.462963,34.85994
KG,2020-07-09,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1140,3,15269,125,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-36,-22,-12,-32,-43,8,3,2,2,4,2,2,2,3,1,1,0,0,1,2,1,0,0,3,0,76.39,22.975309,16.925926,30.290123,0.0,,8.907407,42.010567
KG,2020-07-10,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1352,7,16621,132,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-37,-22,-12,-31,-42,9,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.438272,16.0,29.5,0.0,,8.524691,43.684417
KG,2020-07-11,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1283,15,17904,147,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-42,-26,-12,-37,-28,6,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.117284,15.759259,28.759259,15.578667,,8.895062,45.670327
KG,2020-07-12,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1532,2,19436,149,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-40,-28,-9,-39,-14,3,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.919753,14.833333,29.950617,0.0,,8.283951,40.988947
KG,2020-07-13,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1507,11,20943,160,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-37,-28,-9,-35,-44,8,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.333333,14.697531,29.753086,0.677333,,9.0,45.16753
KG,2020-07-14,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1537,7,22480,167,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-34,-18,-3,-31,-43,7,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,23000000,0,3,0,76.39,22.938272,14.623457,29.771605,0.47625,,8.802469,42.11901
KG,2020-07-15,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1654,5,24134,172,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-35,-18,-7,-32,-43,7,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,23.567901,15.469136,30.574074,0.072571,,9.012346,40.246003
KG,2020-07-16,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1378,306,25512,478,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-36,-22,-6,-35,-43,7,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,23.641975,16.395062,30.54321,0.141111,,9.462963,41.533688
KG,2020-07-17,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1020,80,26532,558,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-38,-23,-7,-35,-42,7,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.259259,16.302469,30.5,0.0,,10.432099,43.795082
KG,2020-07-18,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,611,34,27143,592,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-42,-27,-8,-38,-28,4,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.098765,17.561728,30.765432,0.92075,,10.345679,46.176704
KG,2020-07-19,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1108,42,28251,634,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-39,-29,-6,-38,-13,1,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,23.858025,16.783951,30.790123,0.0,,9.123457,41.732115
KG,2020-07-20,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,1108,44,29359,678,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-35,-27,-6,-35,-42,6,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.049383,16.932099,30.8125,12.3825,,7.685185,37.238749
KG,2020-07-21,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,967,46,30326,724,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-32,-18,-1,-31,-41,5,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.228395,16.907407,29.123457,0.0,,8.123457,42.680761
KG,2020-07-22,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,921,42,31247,766,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-34,-19,-6,-31,-40,5,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.333333,16.006173,30.203704,0.0,,7.17284,40.198209
KG,2020-07-23,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,880,38,32127,804,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-33,-21,-2,-31,-41,5,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.41358,15.524691,31.654321,0.0,,8.104938,36.509006
KG,2020-07-24,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,689,28,32816,832,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-35,-22,-4,-31,-40,5,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,23.283951,16.271605,29.740741,0.0,,10.58642,46.652857
KG,2020-07-25,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,483,24,33299,856,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-37,-24,-1,-34,-26,1,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.765432,16.240741,31.716049,0.0,,11.055556,43.186492
KG,2020-07-26,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,545,28,33844,884,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-35,-24,1,-35,-12,-1,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,24.728395,17.061728,32.234568,0.0,,12.04321,46.583367
KG,2020-07-27,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,668,18,34512,902,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-32,-25,-2,-32,-40,5,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,21.320988,15.5,28.160494,0.0,,10.518519,53.032899
KG,2020-07-28,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,631,17,35143,919,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-28,-15,3,-28,-38,3,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,23.179012,15.450617,30.012346,0.127,,9.530864,44.067717
KG,2020-07-29,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,662,14,35805,933,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-28,-12,-1,-25,-38,3,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,76.39,22.234568,15.975309,28.82716,0.1016,,9.185185,46.513883
KG,2020-07-30,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,494,19,36299,952,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-26,-9,2,-26,-40,2,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,5160034,0,3,0,76.39,23.37037,14.092593,30.753086,0.0,,9.049383,41.303118
KG,2020-07-31,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,420,12,36719,964,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-45,-32,-2,-41,-62,7,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.493827,16.246914,29.975309,0.1016,,11.308642,50.672889
KG,2020-08-01,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,410,11,37129,975,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-36,-23,1,-36,-30,0,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.462963,15.351852,29.006173,0.0508,,10.932099,49.530331
KG,2020-08-02,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,412,7,37541,982,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-31,-20,3,-34,-9,-3,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.179012,15.660494,28.716049,0.0,,10.777778,50.038639
KG,2020-08-03,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,569,11,38110,993,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-19,2,-28,-38,1,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.419753,15.512346,29.012346,0.0,,9.092593,43.320605
KG,2020-08-04,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,553,9,38663,1002,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-22,-9,9,-23,-36,0,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,23.919753,16.17284,30.91358,0.0,,9.037037,39.944626
KG,2020-08-05,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,503,4,39166,1006,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-24,-10,4,-24,-36,0,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,24.197531,16.783951,31.475309,0.0,,9.524691,40.647468
KG,2020-08-06,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,385,9,39551,1015,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-23,-11,8,-24,-37,-1,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,25.37037,17.067901,33.17284,0.0,,9.098765,37.057914
KG,2020-08-07,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,332,8,39883,1023,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-14,12,-24,-35,-2,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,26.006173,17.54321,33.320988,0.0,,10.024691,37.767174
KG,2020-08-08,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,294,6,40177,1029,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-29,-16,14,-28,-22,-4,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,25.104938,17.901235,32.12963,0.0,,11.123457,42.299776
KG,2020-08-09,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,278,4,40455,1033,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-25,-15,13,-29,-6,-6,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.808642,17.549383,29.518519,0.108857,,11.432099,49.948276
KG,2020-08-10,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,304,6,40759,1039,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-21,-15,12,-21,-36,-2,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,24.530864,17.530864,31.12963,0.0,,9.728395,40.142753
KG,2020-08-11,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,310,3,41069,1042,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-3,15,-18,-33,-2,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.666667,16.703704,29.685185,0.326571,,10.0,45.868127
KG,2020-08-12,ChIJ8yfp_B04lzgRM8SITrdYECg,Q813,country/KGZ,KG,Kyrgyzstan,KG,KGZ,0,304,4,41373,1046,,,,,,,6524191,3227270,3296921,4094256,2362644,1017166,34.016,0.672,1529450,1100701,1082940,1014705,686435,581435,363824,111214,53487,8454619607,1309,0.58,178009,41.0,75.0,199950,71.4,26.5,6.1,16.9,210.663,94.014,110.7,24.9,78.822838,44.43766,-17,-4,12,-19,-34,-3,3,2,2,4,2,2,2,4,1,1,0,0,1,2,1,0,0,3,0,79.17,22.691358,14.969136,29.197531,0.22225,,8.283951,40.635422
