location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,openstreetmap_id,latitude,longitude,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,infant_mortality_rate,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,nurses_per_1000,physicians_per_1000,health_expenditure_usd,out_of_pocket_health_expenditure_usd,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BZ,2022-01-21,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,794,4,,45753,616,,511,232022,801,202173,4729,440194,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,17,14,40,-20,-20,6,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,25.483333,20.016667,29.9,1.100667,21.366667,78.891989
BZ,2022-01-22,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,45753,616,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,6,35,50,-7,1,2,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,24.522222,21.194444,29.227778,5.11175,21.783333,85.427804
BZ,2022-01-23,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,45753,616,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,16,32,38,-13,-4,2,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,24.138889,20.772222,27.822222,6.76275,21.266667,84.510082
BZ,2022-01-24,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,1394,6,,47147,622,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,29,30,44,-13,-18,4,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,24.583333,20.75,28.711111,5.192889,21.238889,82.138501
BZ,2022-01-25,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,1116,0,,48263,622,450406,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,24,34,49,-10,-17,4,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,26.172222,20.25,31.244444,0.0,21.055556,74.893958
BZ,2022-01-26,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,796,2,,49059,624,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,24,28,39,-3,-17,4,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,25.855556,20.7,30.861111,0.0,21.916667,79.511132
BZ,2022-01-27,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,735,0,,49794,624,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,26,42,50,-4,-18,4,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,25.883333,20.922222,30.277778,2.003778,21.461111,77.448375
BZ,2022-01-28,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,693,1,,50487,625,,493,232515,1064,203237,5497,445691,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,31,27,50,-11,-18,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,25.555556,20.311111,30.366667,0.0,21.083333,77.107726
BZ,2022-01-29,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,50487,625,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,14,45,55,2,2,0,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,22.883333,19.944444,27.161111,6.132286,19.977778,84.344708
BZ,2022-01-30,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,50487,625,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,24,40,49,-11,-4,1,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,20.477778,16.055556,24.7,25.089556,17.005556,81.981132
BZ,2022-01-31,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,798,4,,51285,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,33,36,42,-4,-14,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,21.516667,16.566667,26.461111,2.8448,17.394444,78.427876
BZ,2022-02-01,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,719,0,,52004,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,32,39,60,1,-14,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,24.744444,18.561111,30.433333,0.508,19.416667,73.232019
BZ,2022-02-02,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,771,0,,52775,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,29,36,43,2,-12,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,25.777778,19.188889,31.022222,0.0,20.75,75.019187
BZ,2022-02-03,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,423,0,,53198,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,28,37,58,-5,-14,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,26.85,19.744444,31.85,0.0,21.238889,72.695677
BZ,2022-02-04,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,346,0,,53544,629,,533,233048,1213,204450,4282,449973,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,28,19,56,-9,-14,3,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,26.255556,20.933333,31.15,0.0,21.566667,76.051144
BZ,2022-02-05,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,53544,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,10,35,53,1,7,0,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,24.805556,20.088889,29.605556,1.890889,21.572222,83.207928
BZ,2022-02-06,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,53544,629,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,25,38,46,-3,0,1,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,22.855556,19.527778,27.411111,19.7866,19.927778,84.518214
BZ,2022-02-07,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,635,1,,54179,630,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,37,34,56,-4,-9,0,2,2,2,4,1,2,1,2,0,2,,,2,3,1,,0,4,5,72.22,23.716667,19.65,28.061111,3.753556,19.894444,79.807331
BZ,2022-02-08,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,337,1,,54516,631,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,31,35,59,-5,-10,1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,23.177778,18.438889,27.5,0.169333,19.744444,81.422541
BZ,2022-02-09,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,242,0,,54758,631,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,30,36,50,6,-10,2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,22.411111,18.4,27.094444,1.27,19.161111,82.953896
BZ,2022-02-10,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,215,0,,54973,631,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,32,41,63,7,-10,1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,22.822222,18.811111,26.922222,15.522222,19.261111,81.314517
BZ,2022-02-11,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,210,0,,55183,631,,506,233554,814,205264,3386,453359,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,38,29,64,-2,-12,1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.205556,19.411111,28.383333,0.5588,20.183333,79.34678
BZ,2022-02-12,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,55183,631,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,27,54,80,17,7,-4,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,25.5,20.266667,30.172222,2.413,21.4,78.980791
BZ,2022-02-13,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,55183,631,485497,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,39,50,62,6,3,-2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,25.372222,20.888889,29.994444,1.74625,22.022222,82.530843
BZ,2022-02-14,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,335,1,,55518,632,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,60,51,54,7,-7,-2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,21.783333,19.661111,25.283333,23.4315,18.961111,85.239483
BZ,2022-02-15,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,135,0,,55653,632,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,26,33,50,-1,-9,2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,20.8,18.372222,23.333333,26.924,18.172222,85.954052
BZ,2022-02-16,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,150,1,,55803,633,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,31,39,50,5,-6,0,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,22.872222,18.861111,27.211111,2.5908,19.416667,81.406624
BZ,2022-02-17,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,172,0,,55975,633,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,33,42,67,9,-7,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.3,18.988889,29.75,1.0668,20.605556,80.79691
BZ,2022-02-18,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,104,8,,56079,641,,403,233957,605,205869,2126,455485,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,34,23,72,1,-10,0,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,26.227778,20.927778,30.277778,0.5842,21.822222,77.521884
BZ,2022-02-19,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,56079,641,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,20,43,82,13,10,-3,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,26.123457,21.240741,30.623457,0.451556,21.148148,74.755233
BZ,2022-02-20,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,56079,641,494451,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,37,44,70,11,0,-4,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,25.161111,20.911111,29.883333,3.8862,21.355556,79.94816
BZ,2022-02-21,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,177,4,,56256,645,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,41,39,61,2,-5,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,25.65,20.777778,29.9,2.0828,20.894444,75.492821
BZ,2022-02-22,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,118,2,,56374,647,496949,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,36,40,75,1,-4,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,25.845679,20.790123,30.54321,0.8255,20.623457,73.787557
BZ,2022-02-23,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,76,1,,56450,648,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,36,39,66,11,-3,0,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,26.555556,21.133333,30.788889,0.1016,21.088889,72.814313
BZ,2022-02-24,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,75,0,,56525,648,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,38,51,85,11,-5,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,26.794444,21.872222,30.711111,0.028222,21.511111,73.577351
BZ,2022-02-25,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,72,2,,56597,650,,413,234370,714,206583,2866,458351,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,41,34,85,2,-8,0,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,26.311111,21.383333,30.561111,0.395111,21.294444,74.320995
BZ,2022-02-26,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,56597,650,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,23,55,95,20,9,-4,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.688889,20.766667,30.066667,2.5908,20.45,78.293097
BZ,2022-02-27,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,56597,650,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,43,56,86,22,3,-4,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.522222,19.788889,29.127778,0.4064,20.005556,76.571613
BZ,2022-02-28,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,97,0,,56694,650,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,42,43,81,9,-2,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,23.861111,20.261111,28.266667,1.128889,20.233333,81.099748
BZ,2022-03-01,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,79,0,,56773,650,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,40,50,90,15,-1,-1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,23.155556,19.983333,27.466667,5.334,19.966667,83.510691
BZ,2022-03-02,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,43,0,,56816,650,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,32,41,74,10,-3,0,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,23.972222,19.527778,28.311111,5.108222,19.861111,78.633699
BZ,2022-03-03,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,26,1,,56842,651,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,34,46,86,7,-3,1,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.516667,20.055556,28.772222,1.27,19.95,76.295653
BZ,2022-03-04,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,34,0,,56876,651,,440,234810,670,207253,2502,460853,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,38,29,99,6,-7,2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.738889,19.072222,29.688889,0.0,19.011111,71.009351
BZ,2022-03-05,ChIJ-foSwT5bXI8RTuMeP02KSvY,Q242,country/BLZ,BZ,Belize,BZ,BLZ,0,0,0,,56876,651,,,,,,,,397621,197761,199860,211314,179039,17.432,0.715,78106,77850,75819,59715,43958,31810,17814,8311,4238,1879613600,4815,287827,17.066667,-88.7,22970,21296,508,74.496,17.1,11.2,213.827,117.655,68.6,22.1,2.3414,1.1229,280.49881,67.754105,22,49,109,19,10,-2,2,2,2,0,1,1,1,2,0,2,,,2,3,1,,0,3,5,54.63,24.85,18.216667,30.127778,0.0,19.405556,72.507066
