location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_tested,new_persons_vaccinated,cumulative_persons_vaccinated,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_vaccine_doses_administered,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,area_rural_sq_km,area_urban_sq_km,life_expectancy,diabetes_prevalence,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings,public_transport_closing,stay_at_home_requirements,restrictions_on_internal_movement,international_travel_controls,income_support,debt_relief,fiscal_measures,international_support,public_information_campaigns,testing_policy,contact_tracing,emergency_investment_in_healthcare,investment_in_vaccines,facial_coverings,vaccination_policy,stringency_index,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
BM,2022-04-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,28,0,,12739,129,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,21.944444,18.0,23.777778,0.0,20.722222,92.78295
BM,2022-04-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12739,129,,63,48360,256,47271,2941,131184,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,22.444444,21.0,24.222222,0.0,21.166667,92.493373
BM,2022-04-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12739,129,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,22.388889,21.222222,24.611111,0.0,21.0,91.861334
BM,2022-04-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,24,1,,12763,130,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,20.666667,18.0,24.0,7.874,16.222222,75.694796
BM,2022-04-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,45,0,,12808,130,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,18.277778,17.0,20.0,0.0,9.555556,56.77751
BM,2022-04-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,56,0,,12864,130,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,17.5,15.722222,19.777778,0.0,8.055556,53.880554
BM,2022-04-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,37,1,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,19.555556,15.722222,22.111111,0.0,14.222222,71.307009
BM,2022-04-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,20.0,17.722222,22.611111,0.0,15.277778,74.252489
BM,2022-04-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,20.555556,18.0,24.0,0.0,15.944444,74.876146
BM,2022-04-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,21.277778,18.222222,23.5,0.0,18.333333,83.312871
BM,2022-04-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,21.833333,20.5,24.0,0.0,19.611111,87.211969
BM,2022-04-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,12901,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,22.0,20.5,24.277778,0.0,20.944444,93.741926
BM,2022-04-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,152,0,,13053,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,22.0,15.777778,24.277778,0.0,19.888889,87.829901
BM,2022-04-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,90,0,,13143,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,20.777778,15.777778,23.777778,6.35,19.333333,91.448979
BM,2022-04-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,57,0,,13200,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,19.333333,17.888889,22.111111,0.0,17.166667,87.289129
BM,2022-04-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,52,0,,13252,131,,64,48424,193,47464,257,131441,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,21.555556,19.5,24.0,15.24,19.388889,87.488658
BM,2022-04-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13252,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,20.388889,18.0,22.0,5.08,16.333333,77.549447
BM,2022-04-24,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13252,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,18.611111,17.0,20.222222,0.0,9.944444,57.07268
BM,2022-04-25,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,37,0,,13289,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,2,,0,2,5,22.22,18.611111,17.0,20.0,2.286,12.888889,69.347438
BM,2022-04-26,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13289,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,18.555556,16.777778,21.277778,0.254,11.277778,62.588038
BM,2022-04-27,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,199,0,,13488,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,19.444444,17.111111,21.722222,0.254,11.944444,61.877679
BM,2022-04-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,71,0,,13559,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,20.333333,17.611111,22.222222,2.794,14.611111,69.6828
BM,2022-04-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13559,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,18.833333,16.611111,22.222222,1.524,9.888889,56.076336
BM,2022-04-30,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13559,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,18.611111,16.5,20.222222,0.0,7.722222,49.120414
BM,2022-05-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13559,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,19.555556,16.5,21.611111,0.0,9.666667,52.816982
BM,2022-05-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,53,0,,13612,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,19.555556,15.0,22.0,0.0,12.277778,62.814567
BM,2022-05-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13612,131,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,20.666667,15.111111,23.888889,0.0,17.111111,80.090939
BM,2022-05-04,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,220,3,,13832,134,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,21.555556,18.777778,24.388889,0.0,18.666667,83.635132
BM,2022-05-05,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13832,134,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,21.833333,20.0,24.0,0.0,19.222222,85.128185
BM,2022-05-06,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13832,134,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.111111,20.0,25.0,0.0,18.888889,81.976292
BM,2022-05-07,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13832,134,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.111111,20.0,25.0,0.0,20.555556,90.906665
BM,2022-05-08,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,40,1,,13872,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.166667,19.722222,25.222222,29.464,20.611111,90.910306
BM,2022-05-09,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13872,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.055556,20.777778,25.0,3.556,20.055556,88.440988
BM,2022-05-10,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,13872,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.222222,20.777778,25.0,0.254,20.222222,88.454688
BM,2022-05-11,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,263,0,,14135,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.166667,19.0,24.0,1.524,20.666667,91.222009
BM,2022-05-12,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14135,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,21.5,18.611111,24.5,24.384,20.222222,92.441634
BM,2022-05-13,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14135,135,,93,48517,191,47655,132,131573,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.833333,22.0,25.0,0.0,21.833333,94.098635
BM,2022-05-14,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14135,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.666667,21.611111,24.888889,0.0,20.333333,86.690429
BM,2022-05-15,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14135,135,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.777778,21.611111,24.888889,0.0,20.666667,87.896793
BM,2022-05-16,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,91,1,1621,14226,136,1621,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,23.333333,21.722222,25.888889,0.0,21.722222,90.677985
BM,2022-05-17,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,1350,14226,136,2971,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.888889,21.0,25.0,1.27,21.888889,94.101031
BM,2022-05-18,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,216,1,1606,14442,137,4577,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.944444,20.611111,25.111111,16.002,21.444444,91.271103
BM,2022-05-19,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,1683,14442,137,6260,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,23.333333,21.111111,25.611111,0.0,20.666667,84.991734
BM,2022-05-20,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,959,14442,137,7219,37,48554,2,47657,39,131612,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,23.944444,21.111111,26.111111,0.0,21.5,86.221111
BM,2022-05-21,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,1088,14442,137,8307,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.166667,22.388889,26.5,0.0,22.388889,89.819196
BM,2022-05-22,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,1493,14442,137,9800,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.222222,23.0,26.5,1.016,22.0,87.425488
BM,2022-05-23,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14442,137,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.5,23.0,26.222222,0.0,22.166667,86.860448
BM,2022-05-24,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14442,137,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.277778,22.722222,26.5,0.0,21.833333,86.253123
BM,2022-05-25,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,313,1,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,23.888889,21.0,26.0,0.0,21.722222,87.693273
BM,2022-05-26,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.888889,21.388889,27.111111,2.286,17.833333,73.186268
BM,2022-05-27,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,22.944444,20.5,25.388889,0.0,16.722222,67.993189
BM,2022-05-28,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.111111,21.111111,26.722222,0.0,20.888889,82.221158
BM,2022-05-29,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.777778,22.611111,26.888889,2.794,22.222222,85.719397
BM,2022-05-30,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,14755,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.833333,22.888889,27.5,0.0,21.833333,83.433732
BM,2022-05-31,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,9343,14755,138,19143,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.777778,22.888889,27.5,0.0,21.055556,79.817418
BM,2022-06-01,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,330,0,,15085,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.388889,22.777778,26.888889,0.0,19.166667,72.686514
BM,2022-06-02,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,15085,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,25.333333,23.222222,27.777778,0.0,21.277778,78.278161
BM,2022-06-03,ChIJpbBohp4TLYoRvLiZLMf93zw,Q23635,country/BMU,BM,Bermuda,BM,BMU,0,0,0,,15085,138,,,,,,,,62273,32322,34524,0,63918,1245.46,7430,7680,8063,7719,7253,10229,9484,5676,3313,1993208,32.333333,-64.75,25,4290,22,38,81.651707,6.7,0,0,0,0,0,0,0,4,1,2,,,2,2,1,,0,2,5,22.22,24.944444,23.0,27.0,0.0,22.055556,84.013642
